FID	IID	TLN	LIR	Days_to_budding	DTF 	Stem_diamater_at_flowering	Plant_height_at_flowering	Internode_length	Stem_diameter_final_before_1st_node	Stem_diameter_final_after_5th_node	Distance_of_first_branching_from_ground	Primary_branches	SLA_mm2_per_mg	Leaf_total_N	Leaf_total_C	Leaf_C_N ratio	Disk_diameter	Petal_length	Petal_width	Flower_head_diameter	Petal_LW_ratio	Flower_FHDD_ratio	Guides_3_petals	Guides_individual_petal	Guides_3_petals_mod	Guides_individual_petal_mod	Flower_head_diamater_from_UV_pictures	Petal_LW_ratio_UV_pictures	Average_length_3_petals_UV_pictures	Disk_diameter_UV_pictures	Dark_petal	Stem_colour	Petiole_main_veins_colour	Darker_axillae	Leaf_Perimeter	Leaf_Area	Leaf_Width_mid-height	Leaf_Maximum_width	Leaf_Height_Mid-width	Leaf_Maximum_height	Leaf_Curved_height	Leaf_CurvedHeight_MaxWidth	Leaf_Fruit_shape_index_external_I	Leaf_Fruit_shape_index_external_II	Leaf_Curved_fruit_shape_index	Leaf_Proximal_fruit_blockiness	Leaf_Distal_fruit_blockiness	Leaf_Fruit_shape_triangle	Leaf_Ellipsoid	Leaf_Circular	Leaf_Rectangular	Leaf_Shoulder_height	Leaf_Proximal_angle_micro	Leaf_Proximal_angle_macro	Leaf_Proximal_indentation_area	Leaf_Distal_angle_micro	Leaf_Distal_angle_macro	Leaf_Distal_indentation_area	Leaf_Distal_end_protrusion	Leaf_Obovoid	Leaf_V_asymmetry	Leaf_H_asymmetry_ob	Leaf_Width_widest_pos	Leaf_Eccentricity	Leaf_Proximal_eccentricity	Leaf_Distal_eccentricity	Leaf_Fruit_shape_index_internal	Leaf_Eccentricity_area_index	Leaf_Lobedness_degree	Green_RGB_NEW	Phyllaries_diameter	Phyllaries_length	Phyllaries_width	Phyllaries_LW_ratio	Flowerhead_to_phyllaries_diameter_ratio	Disk_to_phyllaries_diameter_ratio	Seed_perimeter	Seed_area	Seed_width_mid_height	Seed_maximum_width	Seed_height_mid_width	Seed_maximum_height	Seed_curved_height	Seed_HW_ratio	Seed_fruit_shape_index_external_I	Seed_fruit_shape_index_external_II	Seed_curved_fruit_shape_index	Seed_proximal_fruit_blockiness	Seed_distal_fruit_blockiness	Seed_fruit_shape_triangle	Seed_ellipsoid	Seed_circular	Seed_rectangular	Seed_shoulder_height	Seed_proximal_angle_micro	Seed_proximal_angle_macro	Seed_proximal_indentation_area	Seed_distal_angle_micro	Seed_distal_angle_macro	Seed_distal_indentation_area	Seed_distal_end_protrusion	Seed_ovoid	Seed_v_asymmetry	Seed_h_asymmetry_ov	Seed_width_widest_pos	Seed_eccentricity	Seed_proximal_eccentricity	Seed_distal_eccentricity	Seed_fruit_shape_index_internal	Seed_eccentricity_area_index	Seed_lobedness_degree
ANN1375	ANN1375	30	0.810810811	37	62	42.8	206.1	6.87	56	47	9	29	22.64872433	5.88	43.23	7.352034021	3.56835654	5.29566486	1.534216914	13.87102733	3.473138799	3.887489322	0.172114035	0.197680725	0.172114035	0.197680725	13.47866826	3.359001321	4.593990412	4.290687437	0	3	3	1	667.8955	14821.3252	92.964	128.016	180.848	188.722	210.5922	1.645045932	1.4742	1.9454	2.0703	0.2158	1.2432	0.1736	0.1107	0.1705	0.3728	0.0898	45.0005	54.8185	0.0015	326.5414	205.0931	0.0017	0.0579	0.37	0.0683	1.0555	0.5614	0.5876	0.7856	0.7328	1.1179	0.4187	11.3851	0.484949736	6.922753197	2.442575567	1.027118648	2.482621851	2.004143182	0.515470232	13.6021375	10.1568625	2.4010875	2.4884125	5.2863875	5.3062375	5.4169875	2.176884861	2.1418	2.2131625	2.2303875	0.8242125	0.45555	1.80975	0.0622625	0.2343	0.4863625	0.0097625	147.0053875	127.9064	0.0028125	113.4620375	63.184725	0	0	0.279675	0.0269125	0.2681375	0.3727125	0.7910375	0.890375	0.8806375	2.203775	0.3817	19.8884125
ANN1376	ANN1376	22	0.666666667	33	51	25.7	100.6	4.572727273	44	41	11	18	30.0887663	4.829	42.819	8.867767524	3.580145492	4.480401226	1.041371878	12.56821526	4.324410236	3.511779029	0.207810122	0.250456261	0.207810122	0.250456261	10.60831331	3.633350922	3.324655324	3.959002661	0	3	4	1	350.4071	4982.6997	47.498	69.596	111.76	118.364	122.8812	1.765635956	1.7007	2.3529	2.4936	0.2567	1.3102	0.1959	0.1099	0.2215	0.3516	0.0812	46.9246	49.734	0.0041	285.4772	149.6853	0.1007	0.0154	0.5917	0.0218	0.7008	0.7927	0.7613	0.8894	0.8917	2.3919	0.4672	15.5416	0.453003404	6.996740317	2.623216145	1.005951037	2.612409167	1.798239263	0.512634465	11.6675625	7.7074125	2.2026625	2.3005625	4.224075	4.275675	4.451525	1.934972425	1.8647125	1.9235125	2.0258	0.845325	0.505825	1.6775625	0.0575	0.200025	0.5084625	0.009225	72.2392125	121.687525	0.0222	99.9252125	88.5250375	0.00055	0.014975	0.3081375	0.0196125	0.2197625	0.341725	0.7595125	0.8885375	0.851225	1.85895	0.422675	15.7010875
ANN1377	ANN1377	26	0.928571429	28	51	23.6	112.5	4.326923077	53	44	6.5	25	28.31657597	5.659	42.623	7.531216573	3.33090896	4.375254341	1.33408285	12.0610119	3.275706533	3.633311338	0.183640246	0.211287351	0.183640246	0.211287351	10.74017857	3.336612627	3.670190774	3.399797024	0	4	3	1	481.0812	8814.9501	90.424	116.078	116.332	126.746	138.0446	1.189239994	1.0919	1.2865	1.4153	0.118	1.073	0.1099	0.1201	0.1247	0.3726	0.0691	34.6631	66.4639	0.0041	304.6894	202.4101	0.0156	0.0122	0.5046	0.0633	0.7056	0.7145	0.7229	0.8933	0.8717	1.1921	0.375	6.5602	0.497726981	6.491753931	2.313851062	0.890035881	2.613638498	1.862021742	0.512626898	14.0940625	10.9993125	2.6299625	2.7675375	5.2242	5.249325	5.3551875	1.935000881	1.89755	1.9873125	2.03405	0.8476	0.441875	1.9207	0.0595625	0.2034125	0.4746625	0.0183125	74.5928875	137.8732375	0.0033625	112.1599375	78.079475	0.00215	0.0445125	0.2928125	0.0225125	0.28755	0.359575	0.770725	0.8689125	0.87605	1.9112125	0.3901	15.8498875
ANN1378	ANN1378	23	0.71875	32	51	25.9	107.6	4.67826087	45	42	6.5	22	26.36971046	6.244	43.391	6.949500264	3.209098115	5.862312528	1.768880747	15.0684167	3.323243875	4.703806011	0.153428604	0.144691647	0.153428604	0.144691647	11.32813283	3.514608534	4.295862709	2.736407414	0	3	3	1	601.1665	14653.6481	108.966	128.778	167.132	177.038	190.7457	1.481197875	1.3748	1.5338	1.64	0.2354	0.9977	0.236	0.106	0.1393	0.3873	0.124	79.4737	73.7965	0.0027	319.6426	208.3071	0.0365	0.0125	0.4243	0.1177	0.7666	0.7164	0.704	0.8126	0.9193	1.3611	0.39	8.8086	0.49541826	7.122109816	2.944446191	0.77292296	3.8231894	2.115427164	0.450754102	12.1861625	9.0017625	2.6789125	2.795325	4.2082	4.241275	4.4220875	1.58195827	1.5176375	1.5714625	1.6411	0.7826875	0.4829375	1.62325	0.048375	0.1392875	0.4712375	0.012675	113.3377375	125.5122125	0.009675	105.420425	102.786875	0.001125	0.018775	0.2603	0.03375	0.1923875	0.3789625	0.7453625	0.8786	0.837875	1.4962375	0.4191375	9.6031375
ANN1379	ANN1379	21	0.807692308	26	49	29.9	148.5	7.071428571	38	39	6	21	27.68965414	6.496	44.724	6.88504726	3.63458806	4.708682369	1.953840318	13.31268312	2.419709374	3.664299412	0.166025223	0.163208186	0.166025223	0.163208186	11.05740741	2.616451683	3.712605874	3.632195658	0	4	4	1	494.8377	11424.7513	96.266	117.094	134.366	144.78	172.003	1.468930944	1.2364	1.3958	1.7231	0.3034	1.029	0.2949	0.0977	0.1194	0.4527	0.164	86.3194	70.1932	0.0024	288.8556	230.1672	0.0111	0.0705	0.4677	0.1455	0.6307	0.7105	0.7417	0.9134	0.9679	1.3974	0.4348	7.5591	0.471273402	7.457605911	3.089149343	0.959679749	3.223569758	1.788055789	0.487891468	12.2794375	8.8372875	2.6418875	2.7424125	4.1777625	4.2029125	4.408475	1.607517104	1.5347125	1.5835125	1.646825	0.826275	0.4440875	1.8689375	0.0510875	0.136025	0.4934125	0.0164	67.6419875	131.3046625	0.0093625	107.299275	90.49485	0.000525	0.0124125	0.256325	0.0225375	0.2055875	0.3816875	0.725525	0.8684375	0.8184125	1.4373125	0.43035	9.6945625
ANN1380	ANN1380	23	0.71875	32	54	36.6	145.4	6.32173913	46	40	7.5	NA	19.5495634	4.889	44.281	9.05661797	3.660963353	3.879073088	1.11157073	10.98186666	3.512099424	3.000295885	0.190946308	0.216468468	0.190946308	0.216468468	9.965521442	3.450863364	3.25473137	3.456058703	0	3	3	1	568.5506	13074.748	93.218	124.206	168.402	171.45	191.2711	1.539950566	1.3804	1.8065	1.9521	0.2861	1.139	0.2512	0.1152	0.1653	0.3653	0.1017	62.5353	53.7226	0.0026	121.0041	205.5023	0.005	0.0722	0.507	0.0546	0.9103	0.7493	0.7537	0.8804	0.8481	1.6821	0.4054	10.218	0.463717522	6.507817181	2.011272686	0.763553445	2.643661799	1.688080945	0.562861714	12.780525	9.1788375	2.497675	2.604825	4.6103625	4.6526875	4.808175	1.845872563	1.7900125	1.8500375	1.9184375	0.80065	0.441525	1.8167375	0.0540125	0.1842625	0.4782625	0.0117	106.76755	136.3580625	0.0046375	95.8472375	79.935225	0.001175	0.022075	0.27835	0.0260875	0.2286	0.353375	0.7381875	0.8765125	0.8332375	1.7148125	0.4139875	13.95
ANN1381	ANN1381	30	0.857142857	35	58	34	162.6	5.42	55	42	5.5	30	30.96258599	5.71	43.181	7.562552337	4.141581704	5.430629796	1.532123067	15.05693795	3.604025578	3.633037365	0.12629092	0.143040651	0.12629092	0.143040651	12.76876781	3.306998765	4.572733371	3.623301064	0	1	4	1	580.2681	9019.4013	81.026	109.474	130.81	140.716	178.1501	1.62732795	1.2854	1.6144	1.9216	0.1599	1.1693	0.1367	0.1363	0.158	0.3489	0.0722	42.3438	52.2596	0.0005	113.7511	218.2131	0.0126	0.1282	0.4328	0.0855	0.813	0.6306	0.4882	0.6475	0.7849	0.8491	0.5176	9.0545	0.481209238	6.660100776	2.158438935	0.781735672	2.760583489	2.185129207	0.622976382	10.6897	6.687475	2.084925	2.1854625	3.917175	3.952875	4.064525	1.859800843	1.817675	1.888375	1.9167125	0.8421375	0.5087375	1.6555875	0.0573625	0.1898875	0.4958375	0.0124875	97.223725	137.7565875	0.0065625	98.114925	92.2501625	0.001275	0.0387	0.2856625	0.0287875	0.190475	0.3443125	0.779575	0.887325	0.8745125	1.878825	0.4078625	14.6209375
ANN1382	ANN1382	28	0.823529412	34	53	32.3	57.9	2.067857143	39	32	6.5	27	42.87326795	5.503	43.122	7.83578299	3.206872088	4.261110549	1.365112828	11.82060307	3.258050551	3.683565805	0.203643483	0.252948921	0.203643483	0.252948921	11.20139993	3.30314575	3.794580451	3.612239028	0	2	4	1	469.645	7824.3714	74.676	100.584	129.286	131.572	145.2412	1.443979162	1.3081	1.7313	1.9453	0.1803	1.1599	0.1554	0.1255	0.1543	0.3325	0.0996	22.0271	52.3974	0.0046	14.6822	169.8187	0	0	0.4565	0.0954	0.7461	0.6762	0.5648	0.7246	0.9012	1.0735	0.4856	9.4172	0.442904697	6.772976999	2.315271843	0.670088154	3.461030104	1.745451498	0.47353447	10.3051125	6.3953	2.0796375	2.1338625	3.82325	3.8602875	3.9811	1.865677849	1.8219	1.853525	1.9035125	0.7409	0.4920625	1.51235	0.0509	0.1860875	0.4934	0.002225	105.2660125	120.617225	0.0027	106.769225	85.7051875	0	0	0.2406	0.021175	0.1441	0.3836875	0.78065	0.8926875	0.8720375	1.833	0.3918875	14.4681875
ANN1383	ANN1383	22	0.916666667	24	47	28.9	118.8	5.4	55	42	7	20	26.70321523	5.632	39.631	7.036973689	3.377593185	5.326533194	1.565423797	13.99693024	3.422556603	4.155127607	0.186135864	0.203210376	0.186135864	0.203210376	12.96966374	2.809969486	4.581789376	3.80608499	0	4	4	1	533.2072	8064.371	81.788	108.712	115.316	131.572	162.5784	1.495496357	1.2103	1.4099	1.8757	0.1366	1.1398	0.1199	0.1334	0.153	0.3367	0.111	42.8575	63.2544	0.0019	114.5587	212.9326	0.0076	0.0895	0.4876	0.1431	0.8137	0.6926	0.5145	0.6803	0.8471	0.9301	0.522	8.5266	0.476627465	7.269274014	3.093411109	0.703909345	4.436170518	1.926417963	0.465228215	13.5334375	10.415725	2.5360375	2.698775	4.9847625	5.009875	5.12125	1.897620217	1.8580625	1.9670375	2.003	0.84445	0.5257125	1.606825	0.0618625	0.2044625	0.4780625	0.0003875	121.0246875	129.5388625	0.000875	107.4356625	86.4525875	0	0	0.3027375	0.0374125	0.2548875	0.32845	0.7626125	0.88745	0.8520125	1.892875	0.4208375	15.7745
ANN1384	ANN1384	22	0.916666667	24	47	35.2	135.6	6.163636364	62	48	8	20	27.30792012	5.798	42.441	7.320077229	3.982970381	5.060477538	1.764678212	13.74638033	2.899172021	3.472714895	0.181253419	0.180920207	0.181253419	0.180920207	12.46027992	2.644411835	4.292521261	3.875237401	0	4	4	1	480.1673	7315.7918	70.104	91.186	127.762	133.35	154.848	1.698155419	1.4624	1.8225	1.9188	0.2536	0.9928	0.2555	0.1053	0.1621	0.3595	0.115	76.9508	61.9026	0.0033	103.1375	169.1998	0.0076	0.1692	0.4118	0.048	0.5932	0.738	0.6374	0.7373	0.8721	1.4274	0.4587	10.2352	0.475304501	7.646746704	3.157853447	1.011648343	3.120508064	1.796972866	0.520020122	11.301275	7.508175	2.3270375	2.4209375	3.975375	4.01505	4.2	1.734865109	1.6600375	1.7097125	1.7533625	0.79195	0.5117625	1.55085	0.05125	0.1681	0.48745	0.009725	104.50185	143.3144	0.0076125	129.1439375	92.50605	0	0	0.2487625	0.01945	0.1716	0.3881	0.755775	0.8823	0.8488375	1.6334625	0.4140375	12.1953125
ANN1385	ANN1385	22	0.916666667	24	48	33.5	151.9	6.904545455	45	39	10	22	28.16290974	5.96	43.744	7.33967541	3.319369868	5.079770256	1.670184469	13.09161881	3.063488745	3.951575899	0.201399178	0.215067278	0.201399178	0.215067278	11.09341842	2.851794599	4.063577986	2.966262447	0	2	3	1	463.8466	8674.1762	74.676	106.934	114.808	136.144	153.053	1.431284718	1.2732	1.5374	1.587	0.2109	1.2211	0.1727	0.1256	0.1498	0.3384	0	59.3357	61.9812	0	0.6633	7.8817	0.0292	0.1007	0.4908	0.1579	0.756	0.6796	0.6542	0.8663	0.8537	1.306	0.4521	9.0634	0.459442056	6.888984574	2.50321222	0.772465753	3.244397517	1.900227721	0.481908835	11.678425	7.487475	2.2145625	2.3111375	4.1235375	4.1672	4.3583125	1.885786761	1.8056125	1.8654125	1.9380375	0.8454125	0.5059	1.674475	0.0536	0.1907125	0.5019	0.0187625	131.3264375	148.9041375	0.0074	91.03695	91.90155	0.0036375	0.0656125	0.25875	0.034575	0.1954375	0.3923875	0.73565	0.87425	0.830175	1.7162625	0.4281125	14.57375
ANN1386	ANN1386	22	0.733333333	30	52	32.7	132.7	6.031818182	36	32	9.5	22	33.57724989	5.197	41.827	8.04886662	2.931006522	4.867547316	1.94671794	12.3871965	2.524061509	4.234323049	0.11600729	0.1485367	0.11600729	0.1485367	11.52083333	2.393936774	4.181891749	3.157049835	0	2	4	1	454.7549	7712.6943	71.374	94.488	133.096	139.446	158.3941	1.676340911	1.4758	1.8648	1.8445	0.2384	0.9858	0.2419	0.1106	0.1624	0.3395	0.0999	54.0116	60.5671	0.0017	71.8787	6.825	0.0041	0.1044	0.4096	0.0953	0.6367	0.7155	0.7263	0.8633	0.8326	1.7768	0.4143	10.6078	0.47375865	6.217058798	2.138279894	0.85687485	2.501478787	2.01023634	0.488230532	11.53455	7.6448625	2.365375	2.4156625	4.122225	4.17115	4.3552125	1.802906035	1.7291875	1.745675	1.7999875	0.6795125	0.5035125	1.3521875	0.0450375	0.1723875	0.4725125	0.0083375	138.9171	120.283375	0.0013375	101.331725	98.6871875	0.0020625	0.0389875	0.191925	0.0320375	0.1154	0.428725	0.7367875	0.87205	0.835225	1.617325	0.4008875	12.7483375
ANN1387	ANN1387	20	0.714285714	28	49	29.5	144.7	7.235	42	33	11.5	22	27.32801965	5.869	43.412	7.396633722	2.849337143	3.864020099	1.65962966	10.4776062	2.43687124	3.675736158	0.111732912	0.116857084	0.111732912	0.116857084	9.470676692	2.850330991	3.274804185	2.921068321	0	2	4	1	474.4244	6258.1165	52.832	83.058	129.032	135.636	158.2771	1.905621373	1.633	2.4423	2.3128	0.2212	1.2308	0.1797	0.1389	0.2408	0.327	0.1395	35.2814	45.3125	0.0026	139.001	172.537	0.0109	0.1618	0.4704	0.0466	0.7781	0.7212	0.7129	0.8482	0.8444	2.2892	0.4893	14.5829	0.47744801	5.690356539	2.096842625	0.598297173	3.505690155	1.839516667	0.500411037	10.65855	6.0171125	1.9050125	1.9883625	3.832475	3.8880375	4.0412875	2.032470186	1.961825	2.01795	2.1385875	0.821475	0.5197375	1.5822375	0.056375	0.2135875	0.50445	0.0170375	126.2257875	139.5964875	0.0060375	110.2609	81.0121875	0.0014625	0.0275375	0.2592	0.024525	0.1631	0.370675	0.71525	0.83505	0.8489625	1.760725	0.4293375	17.1839375
ANN1388	ANN1388	28	0.823529412	34	55	35.6	170.6	6.092857143	46	39	0	27	27.98750586	6.016	42.108	6.999063085	3.92358451	4.687268666	1.38042335	13.13562991	3.406423435	3.352896447	0.130030826	0.170965012	0.130030826	0.170965012	12.89076387	3.081495431	4.365162245	4.160439383	0	2	4	1	591.0563	12658.7489	100.33	133.858	140.208	155.702	174.0117	1.299972359	1.1632	1.3975	1.6007	0.1646	1.162	0.1416	0.1272	0.1391	0.3544	0.0668	54.6532	66.0853	0.0016	323.8008	212.0634	0.0287	0.0129	0.436	0.1264	0.895	0.6364	0.5654	0.6628	0.8759	0.9719	0.5069	7.7665	0.459311321	6.615682165	2.043160671	0.689072032	2.973876512	1.987349104	0.592852473	10.806225	6.8661625	2.159	2.2727625	3.8946625	3.9290625	4.0924625	1.80065559	1.7382875	1.8148375	1.8851375	0.8718875	0.4567125	1.91305	0.057225	0.1783375	0.497675	0.011975	121.8153375	133.2541375	0.004025	89.353725	84.772025	0.0020375	0.0366	0.30045	0.0297125	0.2202375	0.3533125	0.7664	0.8898125	0.8564625	1.76445	0.4116375	13.4967375
ANN1389	ANN1389	25	0.925925926	27	51	34.8	141.6	5.664	49	37	10	24	24.04587867	5.758	43.603	7.572174906	3.555271444	3.644180041	1.592735576	10.79157992	2.2932116	3.058641125	0.185293445	0.239107322	0.185293445	0.239107322	10.47063492	2.390889485	3.359327299	3.751980323	0	2	4	1	576.4021	8937.8531	75.438	109.982	137.414	145.288	177.0094	1.609439727	1.321	1.8215	2.248	0.1852	1.2088	0.1532	0.1341	0.1677	0.3547	0.1143	46.2711	58.1457	0.0018	24.5401	224.3789	0.0667	0.0529	0.525	0.0909	0.8526	0.778	0.6445	0.7572	0.9042	1.4839	0.4826	9.6648	0.479230044	7.582672861	2.508566688	0.745203876	3.407269956	1.425047441	0.467060261	11.4628625	7.3132375	2.172225	2.264825	4.0917875	4.11955	4.28445	1.891735565	1.820175	1.885075	1.9482125	0.842275	0.52255	1.6130625	0.054875	0.1937375	0.5102875	0.013675	95.0152125	147.0382375	0.0068875	101.3295	96.3256	0.0029375	0.049975	0.2724	0.0225	0.1932875	0.3708375	0.738875	0.87495	0.8322875	1.7186	0.422875	14.8619625
ANN1390	ANN1390	25	0.735294118	34	51	31.9	149.2	5.968	43	38	8	NA	23.41065623	6.173	43.536	7.052728071	3.970635346	4.034805335	1.604668476	12.2575977	2.537468916	3.09215773	0.196965486	0.215334899	0.196965486	0.215334899	11.85785786	2.526327209	3.799514831	4.258828195	0	3	4	1	521.7754	6878.0508	65.278	90.932	120.65	131.064	158.2916	1.740768926	1.4413	1.8482	2.2548	0.2062	1.1012	0.1873	0.1177	0.1738	0.356	0.1059	49.4301	50.1381	0.0011	20.0524	2.9859	0.0774	0.0356	0.4826	0.0552	0.7142	0.7313	0.7379	0.892	0.9179	1.6667	0.3617	10.7014	0.472772421	7.576461799	2.493799105	0.697531918	3.593475172	1.617914024	0.524103262	11.608225	7.6801	2.256875	2.3600875	4.1553	4.2082125	4.3759	1.854126171	1.785725	1.8444	1.871025	0.83295	0.49115	1.6971875	0.05445	0.18785	0.4964375	0.0103125	132.7938875	147.9888	0.0068	115.9732625	85.167075	0	0	0.2727125	0.02255	0.205975	0.3693875	0.76215	0.88285	0.8599	1.7714625	0.4081	14.2279125
ANN1391	ANN1391	19	0.95	20	48	29.4	125.8	6.621052632	40	32	7	16	17.47221598	6.008	42.212	7.025947725	3.459389996	6.01764831	1.785507022	15.0817237	3.394956433	4.374651083	0.192419749	0.219078067	0.192419749	0.219078067	13.64814189	2.966273264	5.004270345	3.639601201	0	3	4	0	525.3556	9206.1106	70.612	92.964	165.862	174.244	181.2737	1.949934383	1.8743	2.3489	2.5579	0.259	0.5647	0.4586	0.09	0.2252	0.3358	0.093	66.3572	39.7586	0.0035	83.9451	124.9874	0.001	0.0435	0.2879	0.0747	0.6508	0.686	0.5956	0.8447	0.7158	1.4783	0.3802	16.2634	0.45422077	8.682818334	3.579326845	0.732747801	4.881113805	1.739654186	0.400102002	13.182975	10.086525	2.72785	2.8509	4.5958375	4.6236	4.795075	1.681951314	1.624075	1.6874125	1.7486875	0.817175	0.4662625	1.7548	0.04975	0.1582875	0.4891625	0.008475	51.6975	134.96895	0.0109625	105.340025	95.7698125	0.003225	0.0591875	0.275	0.0222875	0.2313125	0.3762625	0.7576	0.8735625	0.85695	1.60145	0.4054	11.4092625
ANN1392	ANN1392	18	0.818181818	22	44	25.2	95.4	5.3	32	28	8	16	18.33785	5.986	43.58	7.280527632	2.962117101	3.941478746	1.563390541	10.96284251	2.525512675	3.707839435	0.183502178	0.258454441	0.183502178	0.258454441	10.56031469	2.990832717	3.738685125	3.082944434	0	3	4	1	421.4523	7188.4372	76.454	97.282	123.444	128.016	136.584	1.40400074	1.3159	1.6146	1.6595	0.1561	0.9103	0.1715	0.1061	0.1401	0.335	0.0687	24.7913	53.2306	0.0088	122.8299	154.5353	0.0006	0.0363	0.4402	0.0787	0.6225	0.7421	0.7714	0.9533	0.8778	1.6167	0.3436	8.391	0.498100276	5.925381219	2.642159529	0.734971959	3.622811315	1.85267921	0.499799739	11.2040375	7.0599625	2.2436625	2.3494875	3.909225	3.9595	4.116025	1.751882059	1.688425	1.744375	1.807725	0.825925	0.44895	1.8438125	0.0547625	0.1715125	0.4698875	0.015475	136.7310375	151.707625	0.0050375	108.629825	82.5774	0	0	0.2766625	0.0340875	0.209225	0.3712125	0.709225	0.872825	0.7998125	1.5707625	0.444925	12.563725
ANN1393	ANN1393	17	0.772727273	22	44	24.9	135.1	7.947058824	35	31	10	16	20.49606525	6.335	43.007	6.78901616	3.663340285	5.649247078	1.90709627	14.74721151	2.960418537	4.025230607	0.169618961	0.186041303	0.169618961	0.186041303	13.11578947	3.033964398	4.806563151	3.502663173	0	4	4	1	480.8285	8889.1435	84.836	109.728	121.666	126.746	149.8829	1.365949439	1.1551	1.4341	1.4052	0.2964	1.1257	0.2633	0.1138	0.1287	0.3804	0.1392	71.5141	66.5721	0.0057	4.8907	218.9974	0.0026	0.0364	0.5345	0.1383	0.644	0.817	0.6908	0.7713	0.8912	1.2199	0.447	7.3355	0.467364454	6.754916747	2.343349109	0.843324546	2.780182877	2.184708537	0.542568546	12.9514875	9.4333375	2.54	2.66305	4.627575	4.6579875	4.8035625	1.803782317	1.7492	1.8220125	1.8797625	0.8203125	0.465075	1.7655375	0.05285	0.1808875	0.482925	0.016525	84.836825	127.8943875	0.00835	70.376325	87.1340875	0.002225	0.047075	0.2700875	0.030425	0.2333	0.3871875	0.7161375	0.8814625	0.7986875	1.634225	0.4360125	13.505775
ANN1394	ANN1394	21	0.875	24	45	30.9	94.2	4.485714286	40	38	16	18	23.73155872	6.166	42.586	6.906334184	3.241322121	4.519764437	1.9990035	12.10124413	2.265527048	3.756815783	0.165268717	0.190582462	0.165268717	0.190582462	11.08679834	2.541768256	3.883271325	3.320255686	0	4	4	1	422.7298	7174.0502	70.866	89.408	112.776	124.206	155.6083	1.740429268	1.3892	1.5914	1.8614	0.2796	1.1183	0.25	0.1061	0.1439	0.3987	0.1781	72.2668	62.9904	0.0058	125.2037	89.2888	0	0	0.473	0.1388	0.5832	0.7636	0.7049	0.8622	0.8866	1.5357	0.4557	9.5413	0.468174109	6.594775729	2.468785202	0.810534515	3.052043883	1.840289124	0.490968034	11.38655	7.619875	2.3137875	2.381225	4.1023625	4.11955	4.2641625	1.79074321	1.7334375	1.776425	1.832425	0.7712	0.524875	1.4707375	0.04835	0.1735875	0.5054125	0.0207125	104.419825	142.379075	0.008475	114.0205	98.73925	0.00065	0.0132125	0.23165	0.026975	0.1425625	0.3898375	0.764475	0.8825	0.8557125	1.697375	0.39965	12.9335625
ANN1395	ANN1395	17	0.708333333	24	46	28.1	98.5	5.794117647	45	39	9.5	17	39.15592982	5.791	45.388	7.838314919	3.731112757	4.694557588	1.679801545	12.98885055	2.807654809	3.498413538	0.166672057	0.172612845	0.166672057	0.172612845	12.36085973	2.602335647	4.200552665	3.959754399	0	4	4	1	496.5466	6695.664	60.706	86.36	114.046	133.604	165.1656	1.912524317	1.5471	1.8787	2.7207	0.2385	1.205	0.1979	0.1181	0.1978	0.3747	0.1	43.4752	57.6788	0.0009	320.8073	21.3601	0.0203	0.1107	0.5497	0.1687	0.7831	0.8042	0.6819	0.8883	0.9018	1.8842	0.4852	12.978	0.47908345	7.527245154	2.69648463	0.757888092	3.549282242	1.754093463	0.502594605	11.29445	7.1383625	2.128575	2.2674875	4.1288375	4.1724625	4.3028875	1.897645522	1.8537	1.954875	1.9879875	0.8587	0.434075	1.98145	0.0601625	0.2000375	0.4708	0.0099875	131.639725	140.160325	0.012475	97.8162625	71.19825	0	0	0.3153625	0.0249375	0.25565	0.3480625	0.7643125	0.88375	0.858925	1.889	0.4047125	15.5439625
ANN1396	ANN1396	20	0.769230769	26	50	34.8	122.2	6.11	45	35	8	17	30.2396198	6.261	41.442	6.619389311	2.57456695	3.696060503	NA	9.971214579	NA	3.888783809	0.25839325	0.273106678	0.25839325	0.273106678	8.348214286	2.84626968	3.017397407	2.313419471	0	4	4	1	494.3042	8001.4034	78.232	101.092	125.73	133.096	177.1234	1.752101056	1.3166	1.6071	1.9939	0.2338	1.0747	0.2175	0.1346	0.1662	0.3662	0	75.4628	61.9401	0	157.3922	85.6026	0	0	0.5345	0.094	0.7172	0.7576	0.7533	0.8775	0.8678	1.6016	0.3862	9.6341	0.483744907	6.29288044	2.40688515	0.745049046	3.248271812	1.497247192	0.384624606	12.65945	9.161925	2.463275	2.5611875	4.6090375	4.6288875	4.770125	1.862466141	1.8189375	1.8849125	1.92275	0.8177125	0.4917	1.6643125	0.0538125	0.1903875	0.4893875	0.0143125	61.7116375	147.7350875	0.0047875	105.2903625	82.3720875	0	0	0.273825	0.0258375	0.216825	0.3777375	0.7733375	0.8832125	0.8647125	1.83	0.3967	14.6875
