bam	gvcf	name	species	population	is_wild	project
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DB38.bam	/scratch/jslegare/data/gwas/variants/DB38.bam.g.vcf.gz	DB38	Gig	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DB94.bam	/scratch/jslegare/data/gwas/variants/DB94.bam.g.vcf.gz	DB94	Gig	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DB96.bam	/scratch/jslegare/data/gwas/variants/DB96.bam.g.vcf.gz	DB96	Gig	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DIV_1.bam	/scratch/jslegare/data/gwas/variants/DIV_1.bam.g.vcf.gz	DIV_1	Div	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DIV_10.bam	/scratch/jslegare/data/gwas/variants/DIV_10.bam.g.vcf.gz	DIV_10	Div	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DIV_13.bam	/scratch/jslegare/data/gwas/variants/DIV_13.bam.g.vcf.gz	DIV_13	Div	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DIV_19.bam	/scratch/jslegare/data/gwas/variants/DIV_19.bam.g.vcf.gz	DIV_19	Div	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DIV_4.bam	/scratch/jslegare/data/gwas/variants/DIV_4.bam.g.vcf.gz	DIV_4	Div	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DIV_7.bam	/scratch/jslegare/data/gwas/variants/DIV_7.bam.g.vcf.gz	DIV_7	Div	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_DIV_9.bam	/scratch/jslegare/data/gwas/variants/DIV_9.bam.g.vcf.gz	DIV_9	Div	NA	wild	pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED10_SD2W30-3_360.bam	/scratch/jslegare/data/gwas/variants/ED10_SD2W30-3_360.bam.g.vcf.gz	ED10_SD2W30-3_360	Ann	SD2W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED11_SK1A25-6_365.bam	/scratch/jslegare/data/gwas/variants/ED11_SK1A25-6_365.bam.g.vcf.gz	ED11_SK1A25-6_365	Ann	SK1A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED12_SK1W15-3_300.bam	/scratch/jslegare/data/gwas/variants/ED12_SK1W15-3_300.bam.g.vcf.gz	ED12_SK1W15-3_300	Ann	SK1W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED13_IA1W1-6_308.bam	/scratch/jslegare/data/gwas/variants/ED13_IA1W1-6_308.bam.g.vcf.gz	ED13_IA1W1-6_308	Ann	IA1W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED14_IA2A35-2_310.bam	/scratch/jslegare/data/gwas/variants/ED14_IA2A35-2_310.bam.g.vcf.gz	ED14_IA2A35-2_310	Ann	IA2A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED15_IA2W17-1_333.bam	/scratch/jslegare/data/gwas/variants/ED15_IA2W17-1_333.bam.g.vcf.gz	ED15_IA2W17-1_333	Ann	IA2W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED16_KS1W9-3_342.bam	/scratch/jslegare/data/gwas/variants/ED16_KS1W9-3_342.bam.g.vcf.gz	ED16_KS1W9-3_342	Ann	KS1W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED17_MO1A26-7_353.bam	/scratch/jslegare/data/gwas/variants/ED17_MO1A26-7_353.bam.g.vcf.gz	ED17_MO1A26-7_353	Ann	MO1A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED18_ND1W27-2_288.bam	/scratch/jslegare/data/gwas/variants/ED18_ND1W27-2_288.bam.g.vcf.gz	ED18_ND1W27-2_288	Ann	ND1W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED19_SD1A40-3_357.bam	/scratch/jslegare/data/gwas/variants/ED19_SD1A40-3_357.bam.g.vcf.gz	ED19_SD1A40-3_357	Ann	SD1A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED1_KS2A12-3_33.bam	/scratch/jslegare/data/gwas/variants/ED1_KS2A12-3_33.bam.g.vcf.gz	ED1_KS2A12-3_33	Ann	KS2A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED20_SD1W11-7_237.bam	/scratch/jslegare/data/gwas/variants/ED20_SD1W11-7_237.bam.g.vcf.gz	ED20_SD1W11-7_237	Ann	SD1W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED2_KS2W24-7_43.bam	/scratch/jslegare/data/gwas/variants/ED2_KS2W24-7_43.bam.g.vcf.gz	ED2_KS2W24-7_43	Ann	KS2W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED3_IA1A3-7_303.bam	/scratch/jslegare/data/gwas/variants/ED3_IA1A3-7_303.bam.g.vcf.gz	ED3_IA1A3-7_303	Ann	IA1A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED4_KS1A29-7_338.bam	/scratch/jslegare/data/gwas/variants/ED4_KS1A29-7_338.bam.g.vcf.gz	ED4_KS1A29-7_338	Ann	KS1A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED5_ND1A16-2_286.bam	/scratch/jslegare/data/gwas/variants/ED5_ND1A16-2_286.bam.g.vcf.gz	ED5_ND1A16-2_286	Ann	ND1A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED6_MAN20_349.bam	/scratch/jslegare/data/gwas/variants/ED6_MAN20_349.bam.g.vcf.gz	ED6_MAN20_349	Ann	Man	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED7_MB1W16-2_283.bam	/scratch/jslegare/data/gwas/variants/ED7_MB1W16-2_283.bam.g.vcf.gz	ED7_MB1W16-2_283	Ann	MB1W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED8_MO1W30-1_114.bam	/scratch/jslegare/data/gwas/variants/ED8_MO1W30-1_114.bam.g.vcf.gz	ED8_MO1W30-1_114	Ann	MO1W	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_ED9_SD2A27-1_180.bam	/scratch/jslegare/data/gwas/variants/ED9_SD2A27-1_180.bam.g.vcf.gz	ED9_SD2A27-1_180	Ann	SD2A	wild	Herbicide_v1
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO1_GB057.bam	/scratch/jslegare/data/gwas/variants/GO1_GB057.bam.g.vcf.gz	GO1_GB057	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO2_GB066.bam	/scratch/jslegare/data/gwas/variants/GO2_GB066.bam.g.vcf.gz	GO2_GB066	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO3_GB067.bam	/scratch/jslegare/data/gwas/variants/GO3_GB067.bam.g.vcf.gz	GO3_GB067	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO4_GB068.bam	/scratch/jslegare/data/gwas/variants/GO4_GB068.bam.g.vcf.gz	GO4_GB068	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO5_GB069.bam	/scratch/jslegare/data/gwas/variants/GO5_GB069.bam.g.vcf.gz	GO5_GB069	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO6_GB070.bam	/scratch/jslegare/data/gwas/variants/GO6_GB070.bam.g.vcf.gz	GO6_GB070	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO7_GB071.bam	/scratch/jslegare/data/gwas/variants/GO7_GB071.bam.g.vcf.gz	GO7_GB071	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO8_GB179.bam	/scratch/jslegare/data/gwas/variants/GO8_GB179.bam.g.vcf.gz	GO8_GB179	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GO9_GB275.bam	/scratch/jslegare/data/gwas/variants/GO9_GB275.bam.g.vcf.gz	GO9_GB275	Des	NA	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GRO_15.bam	/scratch/jslegare/data/gwas/variants/GRO_15.bam.g.vcf.gz	GRO_15	Gro	NA	wild	Pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GRO_22.bam	/scratch/jslegare/data/gwas/variants/GRO_22.bam.g.vcf.gz	GRO_22	Gro	NA	wild	Pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GRO_35.bam	/scratch/jslegare/data/gwas/variants/GRO_35.bam.g.vcf.gz	GRO_35	Gro	NA	wild	Pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GRO_7.bam	/scratch/jslegare/data/gwas/variants/GRO_7.bam.g.vcf.gz	GRO_7	Gro	NA	wild	Pangenome
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1009.bam	/scratch/jslegare/data/gwas/variants/GSD1009.bam.g.vcf.gz	GSD1009	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1039.bam	/scratch/jslegare/data/gwas/variants/GSD1039.bam.g.vcf.gz	GSD1039	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1085.bam	/scratch/jslegare/data/gwas/variants/GSD1085.bam.g.vcf.gz	GSD1085	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1139.bam	/scratch/jslegare/data/gwas/variants/GSD1139.bam.g.vcf.gz	GSD1139	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1169.bam	/scratch/jslegare/data/gwas/variants/GSD1169.bam.g.vcf.gz	GSD1169	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1184.bam	/scratch/jslegare/data/gwas/variants/GSD1184.bam.g.vcf.gz	GSD1184	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1258.bam	/scratch/jslegare/data/gwas/variants/GSD1258.bam.g.vcf.gz	GSD1258	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1276.bam	/scratch/jslegare/data/gwas/variants/GSD1276.bam.g.vcf.gz	GSD1276	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1329.bam	/scratch/jslegare/data/gwas/variants/GSD1329.bam.g.vcf.gz	GSD1329	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1375.bam	/scratch/jslegare/data/gwas/variants/GSD1375.bam.g.vcf.gz	GSD1375	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1503.bam	/scratch/jslegare/data/gwas/variants/GSD1503.bam.g.vcf.gz	GSD1503	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1573.bam	/scratch/jslegare/data/gwas/variants/GSD1573.bam.g.vcf.gz	GSD1573	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1707.bam	/scratch/jslegare/data/gwas/variants/GSD1707.bam.g.vcf.gz	GSD1707	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1732.bam	/scratch/jslegare/data/gwas/variants/GSD1732.bam.g.vcf.gz	GSD1732	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD1795.bam	/scratch/jslegare/data/gwas/variants/GSD1795.bam.g.vcf.gz	GSD1795	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD2008.bam	/scratch/jslegare/data/gwas/variants/GSD2008.bam.g.vcf.gz	GSD2008	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD2031.bam	/scratch/jslegare/data/gwas/variants/GSD2031.bam.g.vcf.gz	GSD2031	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD2067.bam	/scratch/jslegare/data/gwas/variants/GSD2067.bam.g.vcf.gz	GSD2067	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD2252.bam	/scratch/jslegare/data/gwas/variants/GSD2252.bam.g.vcf.gz	GSD2252	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_GSD983.bam	/scratch/jslegare/data/gwas/variants/GSD983.bam.g.vcf.gz	GSD983	Pet	GSD	wild	dune_sunflowers
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_10-1.bam	/scratch/jslegare/data/gwas/variants/HK24_10-1.bam.g.vcf.gz	HK24_10-1	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_10-4.bam	/scratch/jslegare/data/gwas/variants/HK24_10-4.bam.g.vcf.gz	HK24_10-4	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_11-2.bam	/scratch/jslegare/data/gwas/variants/HK24_11-2.bam.g.vcf.gz	HK24_11-2	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_003.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_003.bam.g.vcf.gz	HK24_16_01_R_003	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_007.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_007.bam.g.vcf.gz	HK24_16_01_R_007	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_038.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_038.bam.g.vcf.gz	HK24_16_01_R_038	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_052.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_052.bam.g.vcf.gz	HK24_16_01_R_052	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_056.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_056.bam.g.vcf.gz	HK24_16_01_R_056	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_057.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_057.bam.g.vcf.gz	HK24_16_01_R_057	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_058.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_058.bam.g.vcf.gz	HK24_16_01_R_058	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_064.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_064.bam.g.vcf.gz	HK24_16_01_R_064	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_070.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_070.bam.g.vcf.gz	HK24_16_01_R_070	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_080.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_080.bam.g.vcf.gz	HK24_16_01_R_080	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_089.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_089.bam.g.vcf.gz	HK24_16_01_R_089	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_101.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_101.bam.g.vcf.gz	HK24_16_01_R_101	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_112.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_112.bam.g.vcf.gz	HK24_16_01_R_112	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_113.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_113.bam.g.vcf.gz	HK24_16_01_R_113	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_R_118.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_R_118.bam.g.vcf.gz	HK24_16_01_R_118	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_008.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_008.bam.g.vcf.gz	HK24_16_01_W_008	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_012.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_012.bam.g.vcf.gz	HK24_16_01_W_012	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_013.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_013.bam.g.vcf.gz	HK24_16_01_W_013	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_034.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_034.bam.g.vcf.gz	HK24_16_01_W_034	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_040.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_040.bam.g.vcf.gz	HK24_16_01_W_040	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_046.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_046.bam.g.vcf.gz	HK24_16_01_W_046	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_052.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_052.bam.g.vcf.gz	HK24_16_01_W_052	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_056.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_056.bam.g.vcf.gz	HK24_16_01_W_056	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_057.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_057.bam.g.vcf.gz	HK24_16_01_W_057	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_065.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_065.bam.g.vcf.gz	HK24_16_01_W_065	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_087.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_087.bam.g.vcf.gz	HK24_16_01_W_087	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_089.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_089.bam.g.vcf.gz	HK24_16_01_W_089	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_091.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_091.bam.g.vcf.gz	HK24_16_01_W_091	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_097.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_097.bam.g.vcf.gz	HK24_16_01_W_097	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_106.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_106.bam.g.vcf.gz	HK24_16_01_W_106	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_109.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_109.bam.g.vcf.gz	HK24_16_01_W_109	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_115.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_115.bam.g.vcf.gz	HK24_16_01_W_115	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_120.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_120.bam.g.vcf.gz	HK24_16_01_W_120	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_126.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_126.bam.g.vcf.gz	HK24_16_01_W_126	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_130.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_130.bam.g.vcf.gz	HK24_16_01_W_130	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_132.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_132.bam.g.vcf.gz	HK24_16_01_W_132	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_135.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_135.bam.g.vcf.gz	HK24_16_01_W_135	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_16_01_W_136.bam	/scratch/jslegare/data/gwas/variants/HK24_16_01_W_136.bam.g.vcf.gz	HK24_16_01_W_136	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HK24_24-2.bam	/scratch/jslegare/data/gwas/variants/HK24_24-2.bam.g.vcf.gz	HK24_24-2	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT007_MK4-20.bam	/scratch/jslegare/data/gwas/variants/HT007_MK4-20.bam.g.vcf.gz	HT007_MK4-20	Ann	MK4	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT011_IA2W-37.bam	/scratch/jslegare/data/gwas/variants/HT011_IA2W-37.bam.g.vcf.gz	HT011_IA2W-37	Ann	IA2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT013_SD2W-18.bam	/scratch/jslegare/data/gwas/variants/HT013_SD2W-18.bam.g.vcf.gz	HT013_SD2W-18	Ann	SD2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT014_IA2W-16.bam	/scratch/jslegare/data/gwas/variants/HT014_IA2W-16.bam.g.vcf.gz	HT014_IA2W-16	Ann	IA2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT023_IA1A-2.bam	/scratch/jslegare/data/gwas/variants/HT023_IA1A-2.bam.g.vcf.gz	HT023_IA1A-2	Ann	IA1A	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT027_P-37.bam	/scratch/jslegare/data/gwas/variants/HT027_P-37.bam.g.vcf.gz	HT027_P-37	Ann	Pioneer	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT033N_IA2W-38.bam	/scratch/jslegare/data/gwas/variants/HT033N_IA2W-38.bam.g.vcf.gz	HT033N_IA2W-38	Ann	IA2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT038_MK1-31.bam	/scratch/jslegare/data/gwas/variants/HT038_MK1-31.bam.g.vcf.gz	HT038_MK1-31	Ann	MK1	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT040_MK6-19.bam	/scratch/jslegare/data/gwas/variants/HT040_MK6-19.bam.g.vcf.gz	HT040_MK6-19	Ann	MK6	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT054_IA2A-1.bam	/scratch/jslegare/data/gwas/variants/HT054_IA2A-1.bam.g.vcf.gz	HT054_IA2A-1	Ann	IA2A	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT088_MK4-29.bam	/scratch/jslegare/data/gwas/variants/HT088_MK4-29.bam.g.vcf.gz	HT088_MK4-29	Ann	MK4	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT089_MK5-27.bam	/scratch/jslegare/data/gwas/variants/HT089_MK5-27.bam.g.vcf.gz	HT089_MK5-27	Ann	MK5	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT091_MK6-22.bam	/scratch/jslegare/data/gwas/variants/HT091_MK6-22.bam.g.vcf.gz	HT091_MK6-22	Ann	MK6	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT100_SK1W-29.bam	/scratch/jslegare/data/gwas/variants/HT100_SK1W-29.bam.g.vcf.gz	HT100_SK1W-29	Ann	SK1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT103_IA2W-39.bam	/scratch/jslegare/data/gwas/variants/HT103_IA2W-39.bam.g.vcf.gz	HT103_IA2W-39	Ann	IA2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT104_KS2W-15R.bam	/scratch/jslegare/data/gwas/variants/HT104_KS2W-15R.bam.g.vcf.gz	HT104_KS2W-15R	Ann	KS2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT105_MK2-2.bam	/scratch/jslegare/data/gwas/variants/HT105_MK2-2.bam.g.vcf.gz	HT105_MK2-2	Ann	MK2	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_HT107_MK3-16.bam	/scratch/jslegare/data/gwas/variants/HT107_MK3-16.bam.g.vcf.gz	HT107_MK3-16	Ann	MK3	wild	Herbicide_v2
