name	region	color
ANN0801	13a	#FF7F00
ANN0802	13a	#984EA3
ANN0803	13a	#FFFF33
ANN0804	13a	#FFFF33
ANN0805	13a	#FF7F00
ANN0806	13a	#FFFF33
ANN0807	13a	#FFFF33
ANN0808	13a	#FF7F00
ANN0809	13a	#FFFF33
ANN0810	13a	#FF7F00
ANN0811	13a	#FFFF33
ANN0812	13a	#FFFF33
ANN0813	13a	#FF7F00
ANN0814	13a	#FF7F00
ANN0815	13a	#FF7F00
ANN0816	13a	#FFFF33
ANN0817	13a	#FFFF33
ANN0818	13a	#FFFF33
ANN0819	13a	#FF7F00
ANN0820	13a	#FFFF33
ANN0821	13a	#984EA3
ANN0822	13a	#FFFF33
ANN0823	13a	#FF7F00
ANN0824	13a	#984EA3
ANN0825	13a	#FF7F00
ANN0826	13a	#984EA3
ANN0827	13a	#984EA3
ANN0828	13a	#984EA3
ANN0829	13a	#984EA3
ANN0830	13a	#FFFF33
ANN0831-	13a	#984EA3
ANN0832	13a	#FF7F00
ANN0833	13a	#984EA3
ANN0834	13a	#984EA3
ANN0835	13a	#FF7F00
ANN0836	13a	#984EA3
ANN0837	13a	#984EA3
ANN0838	13a	#984EA3
ANN0839	13a	#FF7F00
ANN0840	13a	#FF7F00
ANN0841	13a	#FF7F00
ANN0842	13a	#984EA3
ANN0843	13a	#984EA3
ANN0844	13a	#FF7F00
ANN0845	13a	#984EA3
ANN0846	13a	#FF7F00
ANN0847	13a	#984EA3
ANN0848	13a	#FFFF33
ANN0849	13a	#FF7F00
ANN0850	13a	#984EA3
ANN0851	13a	#FF7F00
ANN0852	13a	#FF7F00
ANN0853	13a	#FF7F00
ANN0854	13a	#984EA3
ANN0855	13a	#984EA3
ANN0856	13a	#FF7F00
ANN0857	13a	#FF7F00
ANN0858	13a	#FF7F00
ANN0859	13a	#FF7F00
ANN0860	13a	#984EA3
ANN0861	13a	#984EA3
ANN0862	13a	#984EA3
ANN0863	13a	#984EA3
ANN0864	13a	#984EA3
ANN0865	13a	#984EA3
ANN0866	13a	#984EA3
ANN0867	13a	#984EA3
ANN0868	13a	#984EA3
ANN0869	13a	#984EA3
ANN0870	13a	#984EA3
ANN0871	13a	#984EA3
ANN0872	13a	#984EA3
ANN0873	13a	#984EA3
ANN0874	13a	#FF7F00
ANN0875	13a	#984EA3
ANN0876	13a	#984EA3
ANN0877	13a	#984EA3
ANN0878	13a	#984EA3
ANN0879	13a	#984EA3
ANN0880	13a	#984EA3
ANN0881	13a	#FF7F00
ANN0882	13a	#984EA3
ANN0883	13a	#FFFF33
ANN0884	13a	#FF7F00
ANN0885	13a	#FFFF33
ANN0886	13a	#FFFF33
ANN0887	13a	#FF7F00
ANN0888	13a	#FF7F00
ANN0889	13a	#FFFF33
ANN0890	13a	#FF7F00
ANN0891	13a	#FFFF33
ANN0892	13a	#FFFF33
ANN0893	13a	#FFFF33
ANN0894	13a	#FFFF33
ANN0895	13a	#FFFF33
ANN0896	13a	#FF7F00
ANN0897	13a	#FF7F00
ANN0898	13a	#984EA3
ANN0899	13a	#FF7F00
ANN0900	13a	#FFFF33
ANN0901	13a	#984EA3
ANN0902	13a	#984EA3
ANN0903	13a	#984EA3
ANN0904	13a	#FF7F00
ANN0905	13a	#984EA3
ANN0906	13a	#984EA3
ANN0907	13a	#FFFF33
ANN0908	13a	#FF7F00
ANN0909	13a	#FF7F00
ANN0910	13a	#FF7F00
ANN0911	13a	#984EA3
ANN0912	13a	#984EA3
ANN0913	13a	#984EA3
ANN0914	13a	#FF7F00
ANN0915	13a	#984EA3
ANN0916	13a	#FF7F00
ANN0917	13a	#984EA3
ANN0918	13a	#984EA3
ANN0919	13a	#984EA3
ANN0920	13a	#984EA3
ANN0921	13a	#FFFF33
ANN0922	13a	#FF7F00
ANN0923	13a	#FF7F00
ANN0924	13a	#FFFF33
ANN0925	13a	#FFFF33
ANN0926	13a	#FF7F00
ANN0927	13a	#FFFF33
ANN0928	13a	#FF7F00
ANN0929	13a	#FF7F00
ANN0930	13a	#984EA3
ANN0931	13a	#FFFF33
ANN0932	13a	#FFFF33
ANN0933	13a	#FFFF33
ANN0934	13a	#FFFF33
ANN0935	13a	#FF7F00
ANN0936	13a	#FFFF33
ANN0937	13a	#FF7F00
ANN0938	13a	#FFFF33
ANN0939	13a	#FF7F00
ANN0940	13a	#FFFF33
ANN0941	13a	#984EA3
ANN0942	13a	#FF7F00
ANN0943	13a	#FFFF33
ANN0944	13a	#984EA3
ANN0945	13a	#FF7F00
ANN0946	13a	#FF7F00
ANN0947	13a	#FF7F00
ANN0948	13a	#FF7F00
ANN0949	13a	#FF7F00
ANN0950	13a	#FF7F00
ANN0951	13a	#FFFF33
ANN0952	13a	#984EA3
ANN0953	13a	#FF7F00
ANN0954	13a	#984EA3
ANN0955	13a	#FFFF33
ANN0956	13a	#FF7F00
ANN0957	13a	#FFFF33
ANN0958	13a	#FFFF33
ANN0959	13a	#FF7F00
ANN0960	13a	#FF7F00
ANN0961	13a	#984EA3
ANN0962	13a	#FF7F00
ANN0963	13a	#FFFF33
ANN0964	13a	#FF7F00
ANN0965	13a	#FFFF33
ANN0966	13a	#984EA3
ANN0967	13a	#FFFF33
ANN0968	13a	#984EA3
ANN0969	13a	#984EA3
ANN0970	13a	#984EA3
ANN0971	13a	#984EA3
ANN0972	13a	#FF7F00
ANN0973	13a	#FF7F00
ANN0974	13a	#984EA3
ANN0975	13a	#FF7F00
ANN0976	13a	#984EA3
ANN0977	13a	#984EA3
ANN0978	13a	#FF7F00
ANN0979	13a	#FF7F00
ANN0980	13a	#984EA3
ANN0981	13a	#FFFF33
ANN0982	13a	#FFFF33
ANN0983	13a	#FF7F00
ANN0984	13a	#FF7F00
ANN0985	13a	#FFFF33
ANN0986	13a	#FF7F00
ANN0987	13a	#984EA3
ANN0988	13a	#984EA3
ANN0989	13a	#FF7F00
ANN0990	13a	#FFFF33
ANN0991	13a	#984EA3
ANN0992	13a	#FF7F00
ANN0993	13a	#FFFF33
ANN0994	13a	#FFFF33
ANN0995	13a	#FFFF33
ANN0996	13a	#FF7F00
ANN0997	13a	#984EA3
ANN0998	13a	#FFFF33
ANN0999	13a	#FFFF33
ANN1000	13a	#984EA3
ANN1001	13a	#FFFF33
ANN1002	13a	#FFFF33
ANN1003	13a	#FFFF33
ANN1004	13a	#FFFF33
ANN1005	13a	#FF7F00
ANN1006	13a	#FFFF33
ANN1007	13a	#FFFF33
ANN1008	13a	#FFFF33
ANN1009	13a	#FFFF33
ANN1010	13a	#FFFF33
ANN1011	13a	#984EA3
ANN1012	13a	#FF7F00
ANN1013	13a	#FFFF33
ANN1014	13a	#FF7F00
ANN1015	13a	#FFFF33
ANN1016	13a	#FFFF33
ANN1017	13a	#FF7F00
ANN1018	13a	#FFFF33
ANN1019	13a	#FF7F00
ANN1020	13a	#FFFF33
ANN1021	13a	#FF7F00
ANN1022	13a	#984EA3
ANN1023	13a	#FF7F00
ANN1024	13a	#984EA3
ANN1025	13a	#FF7F00
ANN1026	13a	#FFFF33
ANN1027	13a	#984EA3
ANN1028	13a	#984EA3
ANN1029	13a	#984EA3
ANN1030	13a	#FFFF33
ANN1031	13a	#FF7F00
ANN1032	13a	#FF7F00
ANN1033	13a	#984EA3
ANN1034	13a	#FF7F00
ANN1035	13a	#984EA3
ANN1036	13a	#984EA3
ANN1037	13a	#984EA3
ANN1038	13a	#FF7F00
ANN1039	13a	#984EA3
ANN1040	13a	#FF7F00
ANN1041	13a	#FFFF33
ANN1042	13a	#984EA3
ANN1043	13a	#FFFF33
ANN1044	13a	#FFFF33
ANN1045	13a	#FF7F00
ANN1046	13a	#FF7F00
ANN1047	13a	#FF7F00
ANN1048	13a	#FFFF33
ANN1049	13a	#FF7F00
ANN1050	13a	#FFFF33
ANN1051	13a	#984EA3
ANN1052	13a	#984EA3
ANN1053	13a	#984EA3
ANN1054	13a	#FF7F00
ANN1055	13a	#984EA3
ANN1056	13a	#984EA3
ANN1057	13a	#FF7F00
ANN1058	13a	#984EA3
ANN1059	13a	#984EA3
ANN1060	13a	#984EA3
ANN1061	13a	#FF7F00
ANN1062	13a	#FFFF33
ANN1063	13a	#FFFF33
ANN1064	13a	#FFFF33
ANN1065	13a	#FFFF33
ANN1066	13a	#FFFF33
ANN1067	13a	#FFFF33
ANN1068	13a	#FFFF33
ANN1069	13a	#FFFF33
ANN1070	13a	#FFFF33
ANN1071	13a	#FF7F00
ANN1072	13a	#984EA3
ANN1073	13a	#FF7F00
ANN1074	13a	#FFFF33
ANN1075	13a	#984EA3
ANN1076	13a	#FFFF33
ANN1077	13a	#FF7F00
ANN1078	13a	#FF7F00
ANN1079	13a	#FFFF33
ANN1080	13a	#FFFF33
ANN1081	13a	#FF7F00
ANN1082	13a	#FFFF33
ANN1083	13a	#FFFF33
ANN1084	13a	#FFFF33
ANN1085	13a	#FFFF33
ANN1086	13a	#FF7F00
ANN1087	13a	#FFFF33
ANN1088	13a	#FFFF33
ANN1089	13a	#FFFF33
ANN1090	13a	#FFFF33
ANN1091	13a	#984EA3
ANN1092	13a	#FF7F00
ANN1093	13a	#984EA3
ANN1094	13a	#FF7F00
ANN1095	13a	#FF7F00
ANN1096	13a	#FFFF33
ANN1097	13a	#FF7F00
ANN1098	13a	#FF7F00
ANN1099	13a	#984EA3
ANN1100	13a	#984EA3
ANN1101	13a	#FFFF33
ANN1102	13a	#FFFF33
ANN1103	13a	#984EA3
ANN1104	13a	#984EA3
ANN1105	13a	#FF7F00
ANN1106	13a	#FF7F00
ANN1107	13a	#FF7F00
ANN1108	13a	#FF7F00
ANN1109	13a	#FF7F00
ANN1110	13a	#984EA3
ANN1111	13a	#FFFF33
ANN1112	13a	#FF7F00
ANN1113	13a	#FFFF33
ANN1114	13a	#FFFF33
ANN1115	13a	#FFFF33
ANN1116	13a	#FFFF33
ANN1117	13a	#FFFF33
ANN1118	13a	#FFFF33
ANN1119	13a	#FFFF33
ANN1120	13a	#FFFF33
ANN1121	13a	#FFFF33
ANN1122	13a	#FF7F00
ANN1123	13a	#FFFF33
ANN1124	13a	#984EA3
ANN1125	13a	#FF7F00
ANN1126	13a	#984EA3
ANN1127	13a	#FF7F00
ANN1128	13a	#FFFF33
ANN1129	13a	#FFFF33
ANN1130	13a	#984EA3
ANN1131	13a	#FFFF33
ANN1132	13a	#FFFF33
ANN1133	13a	#FFFF33
ANN1134	13a	#FFFF33
ANN1135	13a	#FF7F00
ANN1136	13a	#FF7F00
ANN1137	13a	#FFFF33
ANN1138	13a	#FFFF33
ANN1139	13a	#FFFF33
ANN1140	13a	#FFFF33
ANN1141	13a	#FFFF33
ANN1142	13a	#FF7F00
ANN1143	13a	#FF7F00
ANN1144	13a	#FFFF33
ANN1145	13a	#FFFF33
ANN1146	13a	#FFFF33
ANN1147	13a	#FFFF33
ANN1148	13a	#FF7F00
ANN1149	13a	#984EA3
ANN1150	13a	#FFFF33
ANN1151	13a	#FFFF33
ANN1152	13a	#FFFF33
ANN1153	13a	#FF7F00
ANN1154	13a	#984EA3
ANN1155	13a	#FFFF33
ANN1156	13a	#984EA3
ANN1157	13a	#FFFF33
ANN1158	13a	#FF7F00
ANN1159	13a	#FF7F00
ANN1160	13a	#FF7F00
ANN1161	13a	#FFFF33
ANN1162	13a	#FFFF33
ANN1163	13a	#FFFF33
ANN1164	13a	#FFFF33
ANN1165	13a	#FFFF33
ANN1166	13a	#FFFF33
ANN1167	13a	#FFFF33
ANN1168	13a	#FFFF33
ANN1169	13a	#FFFF33
ANN1170	13a	#FFFF33
ANN1171	13a	#FF7F00
ANN1172	13a	#FF7F00
ANN1173	13a	#FFFF33
ANN1174	13a	#FF7F00
ANN1175	13a	#984EA3
ANN1176	13a	#FFFF33
ANN1177	13a	#FFFF33
ANN1178	13a	#FFFF33
ANN1179	13a	#FFFF33
ANN1180	13a	#FF7F00
ANN1181	13a	#FFFF33
ANN1182	13a	#FF7F00
ANN1183	13a	#FF7F00
ANN1184	13a	#FF7F00
ANN1185	13a	#FFFF33
ANN1186	13a	#984EA3
ANN1187	13a	#FFFF33
ANN1188	13a	#FFFF33
ANN1189	13a	#FF7F00
ANN1190	13a	#FF7F00
ANN1191	13a	#984EA3
ANN1192	13a	#984EA3
ANN1193	13a	#984EA3
ANN1194	13a	#FF7F00
ANN1195	13a	#FF7F00
ANN1196	13a	#984EA3
ANN1197	13a	#FFFF33
ANN1198	13a	#984EA3
ANN1199	13a	#FF7F00
ANN1200	13a	#FFFF33
ANN1201	13a	#FF7F00
ANN1202	13a	#FF7F00
ANN1203	13a	#FFFF33
ANN1204	13a	#FFFF33
ANN1205	13a	#FF7F00
ANN1206	13a	#FFFF33
ANN1207	13a	#FFFF33
ANN1208	13a	#FFFF33
ANN1209	13a	#FFFF33
ANN1210	13a	#FF7F00
ANN1211	13a	#984EA3
ANN1212	13a	#984EA3
ANN1213	13a	#984EA3
ANN1214	13a	#984EA3
ANN1215	13a	#984EA3
ANN1216	13a	#984EA3
ANN1217	13a	#984EA3
ANN1218	13a	#984EA3
ANN1219	13a	#FF7F00
ANN1220	13a	#FF7F00
ANN1221	13a	#984EA3
ANN1222	13a	#984EA3
ANN1223	13a	#FF7F00
ANN1224	13a	#984EA3
ANN1225	13a	#984EA3
ANN1226	13a	#FF7F00
ANN1227	13a	#984EA3
ANN1228	13a	#984EA3
ANN1229	13a	#984EA3
ANN1230	13a	#984EA3
ANN1231	13a	#984EA3
ANN1232	13a	#984EA3
ANN1233	13a	#984EA3
ANN1234	13a	#984EA3
ANN1235	13a	#984EA3
ANN1236	13a	#984EA3
ANN1237	13a	#984EA3
ANN1238	13a	#984EA3
ANN1239	13a	#984EA3
ANN1240	13a	#984EA3
ANN1241	13a	#984EA3
ANN1242	13a	#984EA3
ANN1243	13a	#984EA3
ANN1244	13a	#FF7F00
ANN1245	13a	#FF7F00
ANN1246	13a	#984EA3
ANN1247	13a	#984EA3
ANN1248	13a	#984EA3
ANN1249	13a	#984EA3
ANN1250	13a	#984EA3
ANN1251	13a	#FF7F00
ANN1252	13a	#FF7F00
ANN1253	13a	#984EA3
ANN1254	13a	#FFFF33
ANN1255	13a	#FF7F00
ANN1256	13a	#FF7F00
ANN1257	13a	#FFFF33
ANN1258	13a	#FF7F00
ANN1259	13a	#FF7F00
ANN1260	13a	#FF7F00
ANN1261	13a	#FFFF33
ANN1262	13a	#984EA3
ANN1263	13a	#FF7F00
ANN1264	13a	#FFFF33
ANN1265	13a	#FF7F00
ANN1266	13a	#984EA3
ANN1267	13a	#FF7F00
ANN1268	13a	#FFFF33
ANN1269	13a	#FF7F00
ANN1270	13a	#FF7F00
ANN1271	13a	#FFFF33
ANN1272	13a	#984EA3
ANN1273	13a	#FFFF33
ANN1274	13a	#FFFF33
ANN1275	13a	#984EA3
ANN1276	13a	#FFFF33
ANN1277	13a	#FFFF33
ANN1278	13a	#FFFF33
ANN1279	13a	#FFFF33
ANN1280	13a	#FFFF33
ANN1281	13a	#FF7F00
ANN1282	13a	#FFFF33
ANN1283	13a	#984EA3
ANN1284	13a	#FF7F00
ANN1285	13a	#FF7F00
ANN1286	13a	#984EA3
ANN1287	13a	#FF7F00
ANN1288	13a	#984EA3
ANN1289	13a	#FFFF33
ANN1290	13a	#FF7F00
ANN1291	13a	#FF7F00
ANN1292	13a	#FFFF33
ANN1293	13a	#FFFF33
ANN1294	13a	#FFFF33
ANN1295	13a	#FF7F00
ANN1296	13a	#FF7F00
ANN1297	13a	#FFFF33
ANN1298	13a	#FF7F00
ANN1299	13a	#FFFF33
ANN1300	13a	#FF7F00
ANN1301	13a	#FFFF33
ANN1302	13a	#FFFF33
ANN1303	13a	#FFFF33
ANN1304	13a	#FFFF33
ANN1305	13a	#FFFF33
ANN1306	13a	#FFFF33
ANN1307	13a	#FFFF33
ANN1308	13a	#FFFF33
ANN1309	13a	#FFFF33
ANN1310	13a	#FFFF33
ANN1311	13a	#FF7F00
ANN1312	13a	#984EA3
ANN1313	13a	#984EA3
ANN1314	13a	#984EA3
ANN1315	13a	#984EA3
ANN1316	13a	#FF7F00
ANN1317	13a	#984EA3
ANN1318	13a	#FFFF33
ANN1319	13a	#FF7F00
ANN1320	13a	#FF7F00
ANN1321	13a	#FF7F00
ANN1322	13a	#FF7F00
ANN1323	13a	#FF7F00
ANN1324	13a	#984EA3
ANN1325	13a	#FF7F00
ANN1326	13a	#984EA3
ANN1327	13a	#984EA3
ANN1328	13a	#FF7F00
ANN1329	13a	#FF7F00
ANN1330	13a	#984EA3
ANN1331	13a	#984EA3
ANN1332	13a	#984EA3
ANN1333	13a	#984EA3
ANN1334	13a	#984EA3
ANN1335	13a	#984EA3
ANN1336	13a	#984EA3
ANN1337	13a	#984EA3
ANN1338	13a	#984EA3
ANN1339	13a	#984EA3
ANN1340	13a	#984EA3
ANN1341	13a	#984EA3
ANN1342	13a	#984EA3
ANN1343	13a	#984EA3
ANN1344	13a	#984EA3
ANN1345	13a	#984EA3
ANN1346	13a	#984EA3
ANN1347	13a	#984EA3
ANN1348	13a	#984EA3
ANN1349	13a	#984EA3
ANN1350	13a	#984EA3
ANN1351	13a	#984EA3
ANN1352	13a	#984EA3
ANN1353	13a	#984EA3
ANN1354	13a	#FF7F00
ANN1355	13a	#984EA3
ANN1356	13a	#984EA3
ANN1357	13a	#984EA3
ANN1358	13a	#984EA3
ANN1359	13a	#984EA3
ANN1360	13a	#984EA3
ANN1361	13a	#984EA3
ANN1362	13a	#984EA3
ANN1363	13a	#984EA3
ANN1364	13a	#984EA3
ANN1365	13a	#984EA3
ANN1366	13a	#984EA3
ANN1367	13a	#984EA3
ANN1368	13a	#984EA3
ANN1369	13a	#984EA3
ANN1370	13a	#984EA3
ANN1371	13a	#984EA3
ANN1372	13a	#984EA3
ANN1373	13a	#984EA3
ANN1374	13a	#984EA3
ANN1375	13a	#984EA3
ANN1376	13a	#984EA3
ANN1377	13a	#984EA3
ANN1378	13a	#984EA3
ANN1379	13a	#984EA3
ANN1380	13a	#984EA3
ANN1381	13a	#984EA3
ANN1382	13a	#984EA3
ANN1383	13a	#984EA3
ANN1384	13a	#984EA3
ANN1385	13a	#984EA3
ANN1386	13a	#984EA3
ANN1387	13a	#984EA3
ANN1388	13a	#984EA3
ANN1389	13a	#984EA3
ANN1390	13a	#984EA3
ANN1391	13a	#984EA3
ANN1392	13a	#984EA3
ANN1393	13a	#984EA3
ANN1394	13a	#984EA3
ANN1395	13a	#984EA3
ANN1396	13a	#984EA3
ANN1397	13a	#984EA3
ANN1398	13a	#984EA3
ANN1399	13a	#984EA3
ANN1400	13a	#984EA3
ANN1401	13a	#984EA3
ANN1402	13a	#984EA3
ANN1403	13a	#984EA3
ANN1404	13a	#984EA3
ANN1405	13a	#984EA3
ANN1406	13a	#984EA3
ANN1407	13a	#984EA3
ANN1408	13a	#984EA3
ANN1409	13a	#984EA3
ANN1410	13a	#984EA3
ANN1419	13a	#FFFF33
ANN1420	13a	#FFFF33
ANN1439	13a	#FFFF33
ANN1501	13a	#FFFF33
ED10_SD2W30-3_360	13a	#FFFF33
ED12_SK1W15-3_300	13a	#FFFF33
ED13_IA1W1-6_308	13a	#FFFF33
ED15_IA2W17-1_333	13a	#FFFF33
ED16_KS1W9-3_342	13a	#FFFF33
ED18_ND1W27-2_288	13a	#FFFF33
ED20_SD1W11-7_237	13a	#FFFF33
ED2_KS2W24-7_43	13a	#FFFF33
ED7_MB1W16-2_283	13a	#FFFF33
ED8_MO1W30-1_114	13a	#FFFF33
HT011_IA2W-37	13a	#FFFF33
HT013_SD2W-18	13a	#FFFF33
HT014_IA2W-16	13a	#FF7F00
HT033N_IA2W-38	13a	#984EA3
HT100_SK1W-29	13a	#FFFF33
HT103_IA2W-39	13a	#FF7F00
HT104_KS2W-15R	13a	#FFFF33
HT118_SD2W-19	13a	#FF7F00
HT124_SK1W-36	13a	#FFFF33
HT125_MB1W-20	13a	#FFFF33
HT140_MO1W-2R	13a	#FFFF33
HT141_MO1W-11	13a	#FFFF33
HT142_MO1W-15	13a	#FF7F00
HT146_SD2W-5	13a	#FFFF33
HT149_IA2W-29	13a	#FFFF33
HT164_MO1W-3	13a	#FF7F00
HT165_MO1W-16	13a	#FF7F00
HT170_SD2W-14	13a	#FF7F00
HT172_SK1W-Q	13a	#FFFF33
HT194_SD2W-15	13a	#FFFF33
HT196_SK1W-1	13a	#FF7F00
HT211_MO1W-39	13a	#FF7F00
HT213_ND1W-20	13a	#FFFF33
HT217_SD2W-21	13a	#FFFF33
HT218_SD2W-30	13a	#FFFF33
HT219_SD2W-38	13a	#FFFF33
HT220_SK1W-15	13a	#FFFF33
HT227_KS2W-9	13a	#FF7F00
HT228_KS2W-12	13a	#FFFF33
HT231_MB1W-8	13a	#FFFF33
HT232_MB1W-11	13a	#FFFF33
HT233_MB1W-14	13a	#FFFF33
HT234_MB1W-39	13a	#FFFF33
HT236_MO1W-2	13a	#FF7F00
HT237_MO1W-38	13a	#FFFF33
HT242_SK1W-25	13a	#FFFF33
HT247_IA1W-33	13a	#FFFF33
HT24_IA2W-14	13a	#FFFF33
HT254_KS1W-27	13a	#FF7F00
HT255_KS1W-29	13a	#FFFF33
HT259_KS2E-6	13a	#FFFF33
HT269_IA1W-5	13a	#FFFF33
HT270_IA1W_11R	13a	#FFFF33
HT271_IA1W-15	13a	#FF7F00
HT272_IA1W-39	13a	#FFFF33
HT274_KS1W-3	13a	#FFFF33
HT277_KS1W-40	13a	#FFFF33
HT290_SD1W-20	13a	#FFFF33
HT300_MB1W16	13a	#FFFF33
HT301_MB1W_16B	13a	#FFFF33
HT305_ND1W-27	13a	#FF7F00
HT308_SD2W-27	13a	#FFFF33
HT311_SK1W-29R	13a	#FFFF33
HT317_IA1W-4	13a	#FFFF33
HT330_ND1W-6	13a	#FFFF33
HT345_KS1W-2	13a	#FFFF33
HT352_MO1W-33	13a	#FF7F00
HT360_SD1W-35	13a	#FFFF33
HT365_IA2W-11	13a	#FFFF33
HT373_SD1W-4	13a	#FFFF33
HT378_SK1W-22	13a	#FFFF33
HT379_SK1W-22R	13a	#FFFF33
HT44_ND1W-12	13a	#FFFF33
HT45_ND1W-36	13a	#FFFF33
HT51_SD2W-40	13a	#FFFF33
HT55_IA2W-17	13a	#FFFF33
HT56_IA2W-37	13a	#FFFF33
HT5_ND1W-22	13a	#FFFF33
HT60_MB1W-30	13a	#FFFF33
HT61_MB1W-31	13a	#FFFF33
HT68_MO1W-7	13a	#FFFF33
HT6_SD1W-21	13a	#FFFF33
HT93_ND1W-33	13a	#984EA3
Q017B_KS2W-6_1R	13a	#FFFF33
Q021B_IA1W-2	13a	#FFFF33
Q036B_KS1W-19	13a	#FFFF33
Q041_KS1W-24	13a	#FF7F00
Q042_KS1W-35	13a	#FFFF33
Q046_KS2W-24	13a	#FFFF33
Q052B-KS2W-15	13a	#FF7F00
Q075_IA1W-1	13a	#FFFF33
Q076C_SD2W-23	13a	#FFFF33
Q076_IA1W-11	13a	#FFFF33
Q077_IA1W-21	13a	#FFFF33
Q083_KS2W-14	13a	#FFFF33
Q084_KS2W-32	13a	#FFFF33
Q086_MB1W-40	13a	#FFFF33
Q094_ND1W-38	13a	#FFFF33
Q097_SD1W-6	13a	#FFFF33
Q098_SD1W-14	13a	#FFFF33
Q099_SD1W-21B	13a	#FFFF33
Q100_SD2W-23R	13a	#FFFF33
Q144C_ND1W-31	13a	#984EA3
Q166B_ND1W-25	13a	#984EA3
Q33_IA1W-28	13a	#FFFF33
QPA2_KS2W-8	13a	#FFFF33
QPB3_IA2W-7	13a	#FFFF33
QPC1_SK1W-37	13a	#FFFF33
QPC2_IA2W-6	13a	#FFFF33
QPD2_KS1W-32	13a	#FFFF33
QPE2_KS1W-26	13a	#FF7F00
QPF4_KS1W-9	13a	#FFFF33
QPG1_SD1W-15	13a	#FFFF33
QPG4_KS2W-35	13a	#FFFF33
QPH4_SD1W-13	13a	#FF7F00
ANN0801	13b	#984EA3
ANN0802	13b	#984EA3
ANN0803	13b	#984EA3
ANN0804	13b	#984EA3
ANN0805	13b	#984EA3
ANN0806	13b	#984EA3
ANN0807	13b	#984EA3
ANN0808	13b	#984EA3
ANN0809	13b	#984EA3
ANN0810	13b	#984EA3
ANN0811	13b	#984EA3
ANN0812	13b	#984EA3
ANN0813	13b	#984EA3
ANN0814	13b	#984EA3
ANN0815	13b	#984EA3
ANN0816	13b	#984EA3
ANN0817	13b	#984EA3
ANN0818	13b	#984EA3
ANN0819	13b	#984EA3
ANN0820	13b	#984EA3
ANN0821	13b	#984EA3
ANN0822	13b	#984EA3
ANN0823	13b	#984EA3
ANN0824	13b	#984EA3
ANN0825	13b	#984EA3
ANN0826	13b	#984EA3
ANN0827	13b	#984EA3
ANN0828	13b	#984EA3
ANN0829	13b	#984EA3
ANN0830	13b	#984EA3
ANN0831-	13b	#984EA3
ANN0832	13b	#984EA3
ANN0833	13b	#984EA3
ANN0834	13b	#984EA3
ANN0835	13b	#984EA3
ANN0836	13b	#984EA3
ANN0837	13b	#984EA3
ANN0838	13b	#984EA3
ANN0839	13b	#984EA3
ANN0840	13b	#984EA3
ANN0841	13b	#984EA3
ANN0842	13b	#984EA3
ANN0843	13b	#984EA3
ANN0844	13b	#984EA3
ANN0845	13b	#984EA3
ANN0846	13b	#984EA3
ANN0847	13b	#984EA3
ANN0848	13b	#984EA3
ANN0849	13b	#984EA3
ANN0850	13b	#984EA3
ANN0851	13b	#984EA3
ANN0852	13b	#984EA3
ANN0853	13b	#984EA3
ANN0854	13b	#984EA3
ANN0855	13b	#984EA3
ANN0856	13b	#984EA3
ANN0857	13b	#984EA3
ANN0858	13b	#984EA3
ANN0859	13b	#984EA3
ANN0860	13b	#984EA3
ANN0861	13b	#984EA3
ANN0862	13b	#984EA3
ANN0863	13b	#984EA3
ANN0864	13b	#984EA3
ANN0865	13b	#984EA3
ANN0866	13b	#984EA3
ANN0867	13b	#984EA3
ANN0868	13b	#984EA3
ANN0869	13b	#984EA3
ANN0870	13b	#984EA3
ANN0871	13b	#984EA3
ANN0872	13b	#984EA3
ANN0873	13b	#984EA3
ANN0874	13b	#984EA3
ANN0875	13b	#984EA3
ANN0876	13b	#984EA3
ANN0877	13b	#984EA3
ANN0878	13b	#984EA3
ANN0879	13b	#984EA3
ANN0880	13b	#984EA3
ANN0881	13b	#984EA3
ANN0882	13b	#984EA3
ANN0883	13b	#984EA3
ANN0884	13b	#984EA3
ANN0885	13b	#984EA3
ANN0886	13b	#984EA3
ANN0887	13b	#984EA3
ANN0888	13b	#984EA3
ANN0889	13b	#984EA3
ANN0890	13b	#984EA3
ANN0891	13b	#984EA3
ANN0892	13b	#984EA3
ANN0893	13b	#984EA3
ANN0894	13b	#984EA3
ANN0895	13b	#984EA3
ANN0896	13b	#984EA3
ANN0897	13b	#984EA3
ANN0898	13b	#984EA3
ANN0899	13b	#984EA3
ANN0900	13b	#984EA3
ANN0901	13b	#984EA3
ANN0902	13b	#984EA3
ANN0903	13b	#984EA3
ANN0904	13b	#984EA3
ANN0905	13b	#984EA3
ANN0906	13b	#984EA3
ANN0907	13b	#984EA3
ANN0908	13b	#984EA3
ANN0909	13b	#984EA3
ANN0910	13b	#984EA3
ANN0911	13b	#984EA3
ANN0912	13b	#984EA3
ANN0913	13b	#984EA3
ANN0914	13b	#984EA3
ANN0915	13b	#984EA3
ANN0916	13b	#984EA3
ANN0917	13b	#984EA3
ANN0918	13b	#984EA3
ANN0919	13b	#984EA3
ANN0920	13b	#984EA3
ANN0921	13b	#984EA3
ANN0922	13b	#984EA3
ANN0923	13b	#984EA3
ANN0924	13b	#984EA3
ANN0925	13b	#984EA3
ANN0926	13b	#984EA3
ANN0927	13b	#984EA3
ANN0928	13b	#984EA3
ANN0929	13b	#984EA3
