name	cluster	mds_coord
Q052B-KS2W-15	3	mds16_pos
Q075_IA1W-1	3	mds16_pos
Q076C_SD2W-23	3	mds16_pos
Q076_IA1W-11	1	mds16_pos
Q077_IA1W-21	2	mds16_pos
Q083_KS2W-14	2	mds16_pos
Q084_KS2W-32	3	mds16_pos
Q086_MB1W-40	2	mds16_pos
Q094_ND1W-38	3	mds16_pos
Q097_SD1W-6	3	mds16_pos
Q098_SD1W-14	3	mds16_pos
Q099_SD1W-21B	3	mds16_pos
Q100_SD2W-23R	1	mds16_pos
Q144C_ND1W-31	3	mds16_pos
Q166B_ND1W-25	3	mds16_pos
Q33_IA1W-28	2	mds16_pos
QPA2_KS2W-8	2	mds16_pos
QPB3_IA2W-7	2	mds16_pos
QPC1_SK1W-37	2	mds16_pos
QPC2_IA2W-6	1	mds16_pos
QPD2_KS1W-32	3	mds16_pos
QPE2_KS1W-26	3	mds16_pos
QPF4_KS1W-9	3	mds16_pos
QPG1_SD1W-15	2	mds16_pos
QPG4_KS2W-35	2	mds16_pos
QPH4_SD1W-13	3	mds16_pos
ANN0801	2	mds16_neg
ANN0802	3	mds16_neg
ANN0803	2	mds16_neg
ANN0804	3	mds16_neg
ANN0805	3	mds16_neg
ANN0806	3	mds16_neg
ANN0807	3	mds16_neg
ANN0808	2	mds16_neg
ANN0809	2	mds16_neg
ANN0810	2	mds16_neg
ANN0811	2	mds16_neg
ANN0812	2	mds16_neg
ANN0813	3	mds16_neg
ANN0814	3	mds16_neg
ANN0815	3	mds16_neg
ANN0816	3	mds16_neg
ANN0817	2	mds16_neg
ANN0818	3	mds16_neg
ANN0819	2	mds16_neg
ANN0820	2	mds16_neg
ANN0821	3	mds16_neg
ANN0822	3	mds16_neg
ANN0823	2	mds16_neg
ANN0824	2	mds16_neg
ANN0825	2	mds16_neg
ANN0826	2	mds16_neg
ANN0827	3	mds16_neg
ANN0828	2	mds16_neg
ANN0829	2	mds16_neg
ANN0830	2	mds16_neg
ANN0831-	2	mds16_neg
ANN0832	3	mds16_neg
ANN0833	3	mds16_neg
ANN0834	2	mds16_neg
ANN0835	1	mds16_neg
ANN0836	2	mds16_neg
ANN0837	3	mds16_neg
ANN0838	1	mds16_neg
ANN0839	2	mds16_neg
ANN0840	2	mds16_neg
ANN0841	3	mds16_neg
ANN0842	3	mds16_neg
ANN0843	3	mds16_neg
ANN0844	3	mds16_neg
ANN0845	3	mds16_neg
ANN0846	3	mds16_neg
ANN0847	3	mds16_neg
ANN0848	3	mds16_neg
ANN0849	3	mds16_neg
ANN0850	2	mds16_neg
ANN0851	3	mds16_neg
ANN0852	2	mds16_neg
ANN0853	3	mds16_neg
ANN0854	3	mds16_neg
ANN0855	3	mds16_neg
ANN0856	3	mds16_neg
ANN0857	3	mds16_neg
ANN0858	3	mds16_neg
ANN0859	3	mds16_neg
ANN0860	3	mds16_neg
ANN0861	2	mds16_neg
ANN0862	3	mds16_neg
ANN0863	3	mds16_neg
ANN0864	1	mds16_neg
ANN0865	2	mds16_neg
ANN0866	1	mds16_neg
ANN0867	2	mds16_neg
ANN0868	2	mds16_neg
ANN0869	2	mds16_neg
ANN0870	1	mds16_neg
ANN0871	3	mds16_neg
ANN0872	2	mds16_neg
ANN0873	3	mds16_neg
ANN0874	3	mds16_neg
ANN0875	3	mds16_neg
ANN0876	3	mds16_neg
ANN0877	2	mds16_neg
ANN0878	3	mds16_neg
ANN0879	3	mds16_neg
ANN0880	3	mds16_neg
ANN0881	2	mds16_neg
ANN0882	2	mds16_neg
ANN0883	3	mds16_neg
ANN0884	2	mds16_neg
ANN0885	2	mds16_neg
ANN0886	3	mds16_neg
ANN0887	1	mds16_neg
ANN0888	3	mds16_neg
ANN0889	3	mds16_neg
ANN0890	2	mds16_neg
ANN0891	3	mds16_neg
ANN0892	1	mds16_neg
ANN0893	2	mds16_neg
ANN0894	2	mds16_neg
ANN0895	2	mds16_neg
ANN0896	3	mds16_neg
ANN0897	2	mds16_neg
ANN0898	2	mds16_neg
ANN0899	2	mds16_neg
ANN0900	3	mds16_neg
ANN0901	2	mds16_neg
ANN0902	3	mds16_neg
ANN0903	2	mds16_neg
ANN0904	2	mds16_neg
ANN0905	2	mds16_neg
ANN0906	2	mds16_neg
ANN0907	3	mds16_neg
ANN0908	3	mds16_neg
ANN0909	3	mds16_neg
ANN0910	2	mds16_neg
ANN0911	2	mds16_neg
ANN0912	3	mds16_neg
ANN0913	3	mds16_neg
ANN0914	3	mds16_neg
ANN0915	2	mds16_neg
ANN0916	3	mds16_neg
ANN0917	3	mds16_neg
ANN0918	2	mds16_neg
ANN0919	3	mds16_neg
ANN0920	3	mds16_neg
ANN0921	3	mds16_neg
ANN0922	3	mds16_neg
ANN0923	3	mds16_neg
ANN0924	3	mds16_neg
ANN0925	3	mds16_neg
ANN0926	3	mds16_neg
ANN0927	3	mds16_neg
ANN0928	1	mds16_neg
ANN0929	2	mds16_neg
ANN0930	3	mds16_neg
ANN0931	2	mds16_neg
ANN0932	3	mds16_neg
ANN0933	3	mds16_neg
ANN0934	3	mds16_neg
ANN0935	3	mds16_neg
ANN0936	3	mds16_neg
ANN0937	3	mds16_neg
ANN0938	3	mds16_neg
ANN0939	3	mds16_neg
ANN0940	2	mds16_neg
ANN0941	2	mds16_neg
ANN0942	2	mds16_neg
ANN0943	3	mds16_neg
ANN0944	2	mds16_neg
ANN0945	3	mds16_neg
ANN0946	1	mds16_neg
ANN0947	1	mds16_neg
ANN0948	3	mds16_neg
ANN0949	3	mds16_neg
ANN0950	3	mds16_neg
ANN0951	2	mds16_neg
ANN0952	1	mds16_neg
ANN0953	3	mds16_neg
ANN0954	2	mds16_neg
ANN0955	3	mds16_neg
ANN0956	3	mds16_neg
ANN0957	3	mds16_neg
ANN0958	3	mds16_neg
ANN0959	3	mds16_neg
ANN0960	3	mds16_neg
ANN0961	1	mds16_neg
ANN0962	3	mds16_neg
ANN0963	3	mds16_neg
ANN0964	2	mds16_neg
ANN0965	3	mds16_neg
ANN0966	2	mds16_neg
ANN0967	1	mds16_neg
ANN0968	2	mds16_neg
ANN0969	2	mds16_neg
ANN0970	2	mds16_neg
ANN0971	2	mds16_neg
ANN0972	2	mds16_neg
ANN0973	2	mds16_neg
ANN0974	2	mds16_neg
ANN0975	2	mds16_neg
ANN0976	2	mds16_neg
ANN0977	2	mds16_neg
ANN0978	1	mds16_neg
ANN0979	3	mds16_neg
ANN0980	2	mds16_neg
ANN0981	2	mds16_neg
ANN0982	2	mds16_neg
ANN0983	2	mds16_neg
ANN0984	2	mds16_neg
ANN0985	2	mds16_neg
ANN0986	3	mds16_neg
ANN0987	3	mds16_neg
ANN0988	3	mds16_neg
ANN0989	2	mds16_neg
ANN0990	1	mds16_neg
ANN0991	1	mds16_neg
ANN0992	3	mds16_neg
ANN0993	3	mds16_neg
ANN0994	3	mds16_neg
ANN0995	2	mds16_neg
ANN0996	1	mds16_neg
ANN0997	1	mds16_neg
ANN0998	3	mds16_neg
ANN0999	1	mds16_neg
ANN1000	3	mds16_neg
ANN1001	3	mds16_neg
ANN1002	3	mds16_neg
ANN1003	3	mds16_neg
ANN1004	2	mds16_neg
ANN1005	2	mds16_neg
ANN1006	2	mds16_neg
ANN1007	2	mds16_neg
ANN1008	3	mds16_neg
ANN1009	2	mds16_neg
ANN1010	3	mds16_neg
ANN1011	3	mds16_neg
ANN1012	2	mds16_neg
ANN1013	3	mds16_neg
ANN1014	2	mds16_neg
ANN1015	3	mds16_neg
ANN1016	3	mds16_neg
ANN1017	3	mds16_neg
ANN1018	2	mds16_neg
ANN1019	3	mds16_neg
ANN1020	2	mds16_neg
ANN1021	2	mds16_neg
ANN1022	1	mds16_neg
ANN1023	2	mds16_neg
ANN1024	1	mds16_neg
ANN1025	3	mds16_neg
ANN1026	1	mds16_neg
ANN1027	3	mds16_neg
ANN1028	1	mds16_neg
ANN1029	1	mds16_neg
ANN1030	3	mds16_neg
ANN1031	3	mds16_neg
ANN1032	3	mds16_neg
ANN1033	3	mds16_neg
ANN1034	3	mds16_neg
ANN1035	3	mds16_neg
ANN1036	3	mds16_neg
ANN1037	3	mds16_neg
ANN1038	3	mds16_neg
ANN1039	3	mds16_neg
ANN1040	3	mds16_neg
ANN1041	2	mds16_neg
ANN1042	1	mds16_neg
ANN1043	1	mds16_neg
ANN1044	2	mds16_neg
ANN1045	1	mds16_neg
ANN1046	1	mds16_neg
ANN1047	2	mds16_neg
ANN1048	3	mds16_neg
ANN1049	3	mds16_neg
ANN1050	1	mds16_neg
ANN1051	2	mds16_neg
ANN1052	2	mds16_neg
ANN1053	2	mds16_neg
ANN1054	1	mds16_neg
ANN1055	1	mds16_neg
ANN1056	2	mds16_neg
ANN1057	1	mds16_neg
ANN1058	1	mds16_neg
ANN1059	1	mds16_neg
ANN1060	2	mds16_neg
ANN1061	3	mds16_neg
ANN1062	3	mds16_neg
ANN1063	3	mds16_neg
ANN1064	3	mds16_neg
ANN1065	3	mds16_neg
ANN1066	3	mds16_neg
ANN1067	3	mds16_neg
ANN1068	3	mds16_neg
ANN1069	3	mds16_neg
ANN1070	3	mds16_neg
ANN1071	3	mds16_neg
ANN1072	3	mds16_neg
ANN1073	3	mds16_neg
ANN1074	3	mds16_neg
ANN1075	3	mds16_neg
ANN1076	3	mds16_neg
ANN1077	2	mds16_neg
ANN1078	2	mds16_neg
ANN1079	1	mds16_neg
ANN1080	2	mds16_neg
ANN1081	1	mds16_neg
ANN1082	2	mds16_neg
ANN1083	2	mds16_neg
ANN1084	3	mds16_neg
ANN1085	2	mds16_neg
ANN1086	2	mds16_neg
ANN1087	2	mds16_neg
ANN1088	3	mds16_neg
ANN1089	3	mds16_neg
ANN1090	1	mds16_neg
ANN1091	1	mds16_neg
ANN1092	3	mds16_neg
ANN1093	3	mds16_neg
ANN1094	3	mds16_neg
ANN1095	3	mds16_neg
ANN1096	3	mds16_neg
ANN1097	3	mds16_neg
ANN1098	3	mds16_neg
ANN1099	3	mds16_neg
ANN1100	2	mds16_neg
ANN1101	3	mds16_neg
ANN1102	3	mds16_neg
ANN1103	2	mds16_neg
ANN1104	3	mds16_neg
ANN1105	3	mds16_neg
ANN1106	2	mds16_neg
ANN1107	3	mds16_neg
ANN1108	3	mds16_neg
ANN1109	3	mds16_neg
ANN1110	3	mds16_neg
ANN1111	2	mds16_neg
ANN1112	1	mds16_neg
ANN1113	3	mds16_neg
ANN1114	2	mds16_neg
ANN1115	3	mds16_neg
ANN1116	2	mds16_neg
ANN1117	3	mds16_neg
ANN1118	2	mds16_neg
ANN1119	3	mds16_neg
ANN1120	3	mds16_neg
ANN1121	3	mds16_neg
ANN1122	3	mds16_neg
ANN1123	3	mds16_neg
ANN1124	2	mds16_neg
ANN1125	3	mds16_neg
ANN1126	2	mds16_neg
ANN1127	2	mds16_neg
ANN1128	3	mds16_neg
ANN1129	3	mds16_neg
ANN1130	3	mds16_neg
ANN1131	2	mds16_neg
ANN1132	3	mds16_neg
ANN1133	3	mds16_neg
ANN1134	3	mds16_neg
ANN1135	1	mds16_neg
ANN1136	2	mds16_neg
ANN1137	2	mds16_neg
ANN1138	3	mds16_neg
ANN1139	3	mds16_neg
ANN1140	1	mds16_neg
ANN1141	3	mds16_neg
ANN1142	3	mds16_neg
ANN1143	2	mds16_neg
ANN1144	2	mds16_neg
ANN1145	3	mds16_neg
ANN1146	2	mds16_neg
ANN1147	3	mds16_neg
ANN1148	2	mds16_neg
ANN1149	3	mds16_neg
ANN1150	3	mds16_neg
ANN1151	3	mds16_neg
ANN1152	3	mds16_neg
ANN1153	2	mds16_neg
ANN1154	1	mds16_neg
ANN1155	3	mds16_neg
ANN1156	3	mds16_neg
ANN1157	2	mds16_neg
ANN1158	2	mds16_neg
ANN1159	2	mds16_neg
ANN1160	2	mds16_neg
ANN1161	1	mds16_neg
ANN1162	2	mds16_neg
ANN1163	1	mds16_neg
ANN1164	2	mds16_neg
ANN1165	1	mds16_neg
ANN1166	2	mds16_neg
ANN1167	1	mds16_neg
ANN1168	3	mds16_neg
ANN1169	2	mds16_neg
ANN1170	2	mds16_neg
ANN1171	3	mds16_neg
ANN1172	2	mds16_neg
ANN1173	2	mds16_neg
ANN1174	2	mds16_neg
ANN1175	1	mds16_neg
ANN1176	2	mds16_neg
ANN1177	1	mds16_neg
ANN1178	1	mds16_neg
ANN1179	1	mds16_neg
ANN1180	1	mds16_neg
ANN1181	2	mds16_neg
ANN1182	1	mds16_neg
ANN1183	1	mds16_neg
ANN1184	2	mds16_neg
ANN1185	3	mds16_neg
ANN1186	2	mds16_neg
ANN1187	3	mds16_neg
ANN1188	2	mds16_neg
ANN1189	1	mds16_neg
ANN1190	2	mds16_neg
ANN1191	1	mds16_neg
ANN1192	3	mds16_neg
ANN1193	1	mds16_neg
ANN1194	2	mds16_neg
ANN1195	2	mds16_neg
ANN1196	2	mds16_neg
ANN1197	3	mds16_neg
ANN1198	3	mds16_neg
ANN1199	1	mds16_neg
ANN1200	3	mds16_neg
ANN1201	1	mds16_neg
ANN1202	2	mds16_neg
ANN1203	3	mds16_neg
ANN1204	1	mds16_neg
ANN1205	2	mds16_neg
ANN1206	3	mds16_neg
ANN1207	1	mds16_neg
ANN1208	2	mds16_neg
ANN1209	3	mds16_neg
ANN1210	3	mds16_neg
ANN1211	3	mds16_neg
ANN1212	2	mds16_neg
ANN1213	2	mds16_neg
ANN1214	2	mds16_neg
ANN1215	2	mds16_neg
ANN1216	2	mds16_neg
ANN1217	2	mds16_neg
ANN1218	1	mds16_neg
ANN1219	3	mds16_neg
ANN1220	1	mds16_neg
ANN1221	2	mds16_neg
ANN1222	2	mds16_neg
ANN1223	1	mds16_neg
ANN1224	1	mds16_neg
ANN1225	2	mds16_neg
ANN1226	1	mds16_neg
ANN1227	2	mds16_neg
ANN1228	2	mds16_neg
ANN1229	3	mds16_neg
ANN1230	2	mds16_neg
ANN1231	1	mds16_neg
ANN1232	1	mds16_neg
ANN1233	2	mds16_neg
ANN1234	2	mds16_neg
ANN1235	2	mds16_neg
ANN1236	2	mds16_neg
ANN1237	2	mds16_neg
ANN1238	2	mds16_neg
ANN1239	2	mds16_neg
ANN1240	2	mds16_neg
ANN1241	2	mds16_neg
ANN1242	1	mds16_neg
ANN1243	1	mds16_neg
ANN1244	1	mds16_neg
ANN1245	2	mds16_neg
ANN1246	2	mds16_neg
ANN1247	2	mds16_neg
ANN1248	1	mds16_neg
ANN1249	3	mds16_neg
ANN1250	1	mds16_neg
ANN1251	2	mds16_neg
ANN1252	1	mds16_neg
ANN1253	2	mds16_neg
ANN1254	3	mds16_neg
ANN1255	2	mds16_neg
ANN1256	3	mds16_neg
ANN1257	2	mds16_neg
ANN1258	3	mds16_neg
ANN1259	2	mds16_neg
ANN1260	2	mds16_neg
ANN1261	3	mds16_neg
ANN1262	2	mds16_neg
ANN1263	3	mds16_neg
ANN1264	2	mds16_neg
ANN1265	3	mds16_neg
ANN1266	2	mds16_neg
ANN1267	2	mds16_neg
ANN1268	3	mds16_neg
ANN1269	1	mds16_neg
ANN1270	3	mds16_neg
ANN1271	2	mds16_neg
ANN1272	1	mds16_neg
ANN1273	3	mds16_neg
ANN1274	1	mds16_neg
ANN1275	3	mds16_neg
ANN1276	2	mds16_neg
ANN1277	2	mds16_neg
ANN1278	1	mds16_neg
ANN1279	1	mds16_neg
ANN1280	2	mds16_neg
ANN1281	3	mds16_neg
ANN1282	3	mds16_neg
ANN1283	3	mds16_neg
ANN1284	2	mds16_neg
ANN1285	3	mds16_neg
ANN1286	3	mds16_neg
ANN1287	3	mds16_neg
ANN1288	2	mds16_neg
ANN1289	2	mds16_neg
ANN1290	1	mds16_neg
ANN1291	3	mds16_neg
ANN1292	3	mds16_neg
ANN1293	3	mds16_neg
ANN1294	3	mds16_neg
ANN1295	3	mds16_neg
ANN1296	3	mds16_neg
ANN1297	3	mds16_neg
ANN1298	2	mds16_neg
ANN1299	3	mds16_neg
ANN1300	3	mds16_neg
ANN1301	3	mds16_neg
ANN1302	3	mds16_neg
ANN1303	3	mds16_neg
ANN1304	3	mds16_neg
ANN1305	3	mds16_neg
ANN1306	3	mds16_neg
ANN1307	3	mds16_neg
ANN1308	3	mds16_neg
ANN1309	2	mds16_neg
ANN1310	3	mds16_neg
ANN1311	1	mds16_neg
ANN1312	2	mds16_neg
ANN1313	2	mds16_neg
ANN1314	2	mds16_neg
ANN1315	2	mds16_neg
ANN1316	2	mds16_neg
ANN1317	3	mds16_neg
ANN1318	1	mds16_neg
ANN1319	3	mds16_neg
ANN1320	1	mds16_neg
ANN1321	3	mds16_neg
ANN1322	2	mds16_neg
ANN1323	1	mds16_neg
ANN1324	1	mds16_neg
ANN1325	1	mds16_neg
ANN1326	2	mds16_neg
ANN1327	1	mds16_neg
ANN1328	2	mds16_neg
ANN1329	2	mds16_neg
ANN1330	2	mds16_neg
ANN1331	3	mds16_neg
ANN1332	2	mds16_neg
ANN1333	3	mds16_neg
ANN1334	2	mds16_neg
ANN1335	2	mds16_neg
ANN1336	3	mds16_neg
ANN1337	3	mds16_neg
ANN1338	1	mds16_neg
ANN1339	1	mds16_neg
ANN1340	3	mds16_neg
ANN1341	3	mds16_neg
ANN1342	2	mds16_neg
ANN1343	1	mds16_neg
ANN1344	2	mds16_neg
ANN1345	2	mds16_neg
ANN1346	3	mds16_neg
ANN1347	2	mds16_neg
ANN1348	3	mds16_neg
ANN1349	2	mds16_neg
ANN1350	1	mds16_neg
ANN1351	1	mds16_neg
ANN1352	3	mds16_neg
ANN1353	2	mds16_neg
ANN1354	1	mds16_neg
ANN1355	2	mds16_neg
ANN1356	2	mds16_neg
ANN1357	1	mds16_neg
ANN1358	1	mds16_neg
ANN1359	1	mds16_neg
ANN1360	2	mds16_neg
ANN1361	1	mds16_neg
ANN1362	1	mds16_neg
ANN1363	2	mds16_neg
ANN1364	2	mds16_neg
ANN1365	1	mds16_neg
ANN1366	1	mds16_neg
ANN1367	3	mds16_neg
ANN1368	2	mds16_neg
ANN1369	2	mds16_neg
ANN1370	2	mds16_neg
ANN1371	1	mds16_neg
ANN1372	2	mds16_neg
ANN1373	2	mds16_neg
ANN1374	1	mds16_neg
ANN1375	2	mds16_neg
ANN1376	1	mds16_neg
ANN1377	2	mds16_neg
ANN1378	1	mds16_neg
ANN1379	2	mds16_neg
ANN1380	1	mds16_neg
ANN1381	2	mds16_neg
ANN1382	1	mds16_neg
ANN1383	3	mds16_neg
ANN1384	1	mds16_neg
ANN1385	1	mds16_neg
ANN1386	1	mds16_neg
ANN1387	1	mds16_neg
ANN1388	1	mds16_neg
ANN1389	1	mds16_neg
ANN1390	1	mds16_neg
ANN1391	2	mds16_neg
ANN1392	1	mds16_neg
ANN1393	1	mds16_neg
ANN1394	1	mds16_neg
ANN1395	2	mds16_neg
ANN1396	1	mds16_neg
ANN1397	2	mds16_neg
ANN1398	1	mds16_neg
ANN1399	1	mds16_neg
ANN1400	1	mds16_neg
ANN1401	1	mds16_neg
ANN1402	1	mds16_neg
ANN1403	2	mds16_neg
ANN1404	1	mds16_neg
ANN1405	1	mds16_neg
ANN1406	1	mds16_neg
ANN1407	1	mds16_neg
ANN1408	2	mds16_neg
ANN1409	1	mds16_neg
ANN1410	2	mds16_neg
ANN1419	3	mds16_neg
ANN1420	2	mds16_neg
ANN1439	2	mds16_neg
ANN1501	3	mds16_neg
ED10_SD2W30-3_360	1	mds16_neg
ED12_SK1W15-3_300	2	mds16_neg
ED13_IA1W1-6_308	3	mds16_neg
ED15_IA2W17-1_333	2	mds16_neg
ED16_KS1W9-3_342	1	mds16_neg
ED18_ND1W27-2_288	2	mds16_neg
ED20_SD1W11-7_237	2	mds16_neg
ED2_KS2W24-7_43	2	mds16_neg
ED7_MB1W16-2_283	1	mds16_neg
ED8_MO1W30-1_114	1	mds16_neg
HT011_IA2W-37	1	mds16_neg
HT013_SD2W-18	2	mds16_neg
HT014_IA2W-16	2	mds16_neg
HT033N_IA2W-38	1	mds16_neg
HT100_SK1W-29	2	mds16_neg
HT103_IA2W-39	2	mds16_neg
HT104_KS2W-15R	2	mds16_neg
HT118_SD2W-19	2	mds16_neg
HT124_SK1W-36	2	mds16_neg
HT125_MB1W-20	1	mds16_neg
HT140_MO1W-2R	2	mds16_neg
HT141_MO1W-11	2	mds16_neg
HT142_MO1W-15	1	mds16_neg
HT146_SD2W-5	3	mds16_neg
HT149_IA2W-29	2	mds16_neg
HT164_MO1W-3	2	mds16_neg
HT165_MO1W-16	1	mds16_neg
HT170_SD2W-14	2	mds16_neg
HT172_SK1W-Q	2	mds16_neg
HT194_SD2W-15	1	mds16_neg
HT196_SK1W-1	2	mds16_neg
HT211_MO1W-39	1	mds16_neg
HT213_ND1W-20	2	mds16_neg
HT217_SD2W-21	2	mds16_neg
HT218_SD2W-30	1	mds16_neg
HT219_SD2W-38	1	mds16_neg
HT220_SK1W-15	1	mds16_neg
HT227_KS2W-9	3	mds16_neg
HT228_KS2W-12	3	mds16_neg
HT231_MB1W-8	1	mds16_neg
HT232_MB1W-11	1	mds16_neg
HT233_MB1W-14	1	mds16_neg
HT234_MB1W-39	1	mds16_neg
HT236_MO1W-2	2	mds16_neg
HT237_MO1W-38	1	mds16_neg
HT242_SK1W-25	2	mds16_neg
HT247_IA1W-33	1	mds16_neg
HT24_IA2W-14	3	mds16_neg
HT254_KS1W-27	2	mds16_neg
HT255_KS1W-29	3	mds16_neg
HT259_KS2E-6	2	mds16_neg
HT269_IA1W-5	1	mds16_neg
HT270_IA1W_11R	3	mds16_neg
HT271_IA1W-15	2	mds16_neg
HT272_IA1W-39	2	mds16_neg
HT274_KS1W-3	1	mds16_neg
HT277_KS1W-40	2	mds16_neg
HT290_SD1W-20	2	mds16_neg
HT300_MB1W16	2	mds16_neg
HT301_MB1W_16B	2	mds16_neg
HT305_ND1W-27	1	mds16_neg
HT308_SD2W-27	1	mds16_neg
HT311_SK1W-29R	1	mds16_neg
HT317_IA1W-4	1	mds16_neg
HT330_ND1W-6	2	mds16_neg
HT345_KS1W-2	2	mds16_neg
HT352_MO1W-33	3	mds16_neg
HT360_SD1W-35	2	mds16_neg
HT365_IA2W-11	2	mds16_neg
HT373_SD1W-4	3	mds16_neg
HT378_SK1W-22	2	mds16_neg
HT379_SK1W-22R	2	mds16_neg
HT44_ND1W-12	3	mds16_neg
HT45_ND1W-36	1	mds16_neg
HT51_SD2W-40	1	mds16_neg
HT55_IA2W-17	2	mds16_neg
HT56_IA2W-37	1	mds16_neg
HT5_ND1W-22	1	mds16_neg
HT60_MB1W-30	2	mds16_neg
HT61_MB1W-31	3	mds16_neg
HT68_MO1W-7	3	mds16_neg
HT6_SD1W-21	2	mds16_neg
HT93_ND1W-33	3	mds16_neg
Q017B_KS2W-6_1R	2	mds16_neg
Q021B_IA1W-2	2	mds16_neg
Q036B_KS1W-19	2	mds16_neg
Q041_KS1W-24	2	mds16_neg
Q042_KS1W-35	3	mds16_neg
Q046_KS2W-24	1	mds16_neg
Q052B-KS2W-15	1	mds16_neg
Q075_IA1W-1	1	mds16_neg
Q076C_SD2W-23	1	mds16_neg
Q076_IA1W-11	3	mds16_neg
Q077_IA1W-21	2	mds16_neg
Q083_KS2W-14	1	mds16_neg
Q084_KS2W-32	2	mds16_neg
Q086_MB1W-40	2	mds16_neg
Q094_ND1W-38	1	mds16_neg
Q097_SD1W-6	1	mds16_neg
Q098_SD1W-14	1	mds16_neg
Q099_SD1W-21B	2	mds16_neg
Q100_SD2W-23R	2	mds16_neg
Q144C_ND1W-31	1	mds16_neg
Q166B_ND1W-25	3	mds16_neg
Q33_IA1W-28	2	mds16_neg
QPA2_KS2W-8	2	mds16_neg
QPB3_IA2W-7	1	mds16_neg
QPC1_SK1W-37	3	mds16_neg
QPC2_IA2W-6	2	mds16_neg
QPD2_KS1W-32	3	mds16_neg
QPE2_KS1W-26	2	mds16_neg
QPF4_KS1W-9	1	mds16_neg
QPG1_SD1W-15	2	mds16_neg
QPG4_KS2W-35	1	mds16_neg
QPH4_SD1W-13	1	mds16_neg
ANN0801	3	mds17_neg
ANN0802	3	mds17_neg
ANN0803	3	mds17_neg
ANN0804	3	mds17_neg
ANN0805	3	mds17_neg
ANN0806	2	mds17_neg
ANN0807	1	mds17_neg
ANN0808	3	mds17_neg
ANN0809	3	mds17_neg
ANN0810	3	mds17_neg
ANN0811	3	mds17_neg
ANN0812	3	mds17_neg
ANN0813	3	mds17_neg
ANN0814	1	mds17_neg
ANN0815	2	mds17_neg
ANN0816	2	mds17_neg
ANN0817	3	mds17_neg
ANN0818	3	mds17_neg
ANN0819	3	mds17_neg
ANN0820	3	mds17_neg
ANN0821	3	mds17_neg
ANN0822	3	mds17_neg
ANN0823	3	mds17_neg
ANN0824	3	mds17_neg
ANN0825	3	mds17_neg
ANN0826	3	mds17_neg
ANN0827	3	mds17_neg
ANN0828	3	mds17_neg
ANN0829	2	mds17_neg
ANN0830	3	mds17_neg
ANN0831-	3	mds17_neg
ANN0832	3	mds17_neg
ANN0833	3	mds17_neg
ANN0834	2	mds17_neg
ANN0835	3	mds17_neg
ANN0836	3	mds17_neg
ANN0837	3	mds17_neg
ANN0838	3	mds17_neg
ANN0839	3	mds17_neg
ANN0840	3	mds17_neg
ANN0841	1	mds17_neg
ANN0842	3	mds17_neg
ANN0843	3	mds17_neg
ANN0844	3	mds17_neg
ANN0845	2	mds17_neg
ANN0846	2	mds17_neg
ANN0847	2	mds17_neg
ANN0848	3	mds17_neg
ANN0849	2	mds17_neg
ANN0850	3	mds17_neg
ANN0851	2	mds17_neg
ANN0852	1	mds17_neg
ANN0853	1	mds17_neg
ANN0854	3	mds17_neg
ANN0855	2	mds17_neg
ANN0856	3	mds17_neg
ANN0857	3	mds17_neg
ANN0858	3	mds17_neg
ANN0859	1	mds17_neg
ANN0860	2	mds17_neg
ANN0861	3	mds17_neg
ANN0862	2	mds17_neg
ANN0863	3	mds17_neg
ANN0864	3	mds17_neg
ANN0865	3	mds17_neg
ANN0866	3	mds17_neg
ANN0867	2	mds17_neg
ANN0868	3	mds17_neg
ANN0869	3	mds17_neg
ANN0870	3	mds17_neg
ANN0871	2	mds17_neg
ANN0872	3	mds17_neg
ANN0873	3	mds17_neg
ANN0874	2	mds17_neg
ANN0875	3	mds17_neg
ANN0876	2	mds17_neg
ANN0877	3	mds17_neg
ANN0878	2	mds17_neg
ANN0879	2	mds17_neg
ANN0880	3	mds17_neg
ANN0881	3	mds17_neg
ANN0882	3	mds17_neg
ANN0883	2	mds17_neg
ANN0884	3	mds17_neg
ANN0885	3	mds17_neg
ANN0886	3	mds17_neg
ANN0887	2	mds17_neg
ANN0888	1	mds17_neg
ANN0889	3	mds17_neg
ANN0890	2	mds17_neg
ANN0891	3	mds17_neg
ANN0892	3	mds17_neg
ANN0893	3	mds17_neg
ANN0894	3	mds17_neg
ANN0895	1	mds17_neg
ANN0896	2	mds17_neg
ANN0897	2	mds17_neg
ANN0898	2	mds17_neg
ANN0899	3	mds17_neg
ANN0900	2	mds17_neg
ANN0901	3	mds17_neg
ANN0902	3	mds17_neg
ANN0903	3	mds17_neg
ANN0904	3	mds17_neg
ANN0905	3	mds17_neg
ANN0906	3	mds17_neg
ANN0907	2	mds17_neg
ANN0908	3	mds17_neg
ANN0909	3	mds17_neg
ANN0910	3	mds17_neg
ANN0911	3	mds17_neg
ANN0912	3	mds17_neg
ANN0913	3	mds17_neg
ANN0914	3	mds17_neg
ANN0915	3	mds17_neg
ANN0916	3	mds17_neg
ANN0917	3	mds17_neg
ANN0918	3	mds17_neg
ANN0919	3	mds17_neg
ANN0920	3	mds17_neg
ANN0921	3	mds17_neg
ANN0922	2	mds17_neg
ANN0923	3	mds17_neg
ANN0924	3	mds17_neg
ANN0925	2	mds17_neg
